ticker,asset_type,size_metric_name,size_metric,price,ttm_dividends,dividend_yield,beta_1y,realized_vol_1y,total_return_3y,max_drawdown_3y,selected_expiration,selected_dte,selected_strike,selected_call_bid,selected_call_ask,selected_call_mid,selected_call_open_interest,selected_call_volume,expiration_total_call_open_interest,selected_call_otm_pct,selected_call_spread_pct,selected_call_yield,annualized_call_yield,metrics_signature,as_of_date,error,status,fail_reasons,score_total,score_dividend,score_call,score_liquidity,score_quality,score_risk_fit,combined_income_score_proxy
NVDA,EQUITY,marketCap,4870476660736.0,201.66,0.04,0.0001983536645839,1.7442229273307763,0.3415453783194314,6.622448979591836,0.3688683664592117,2026-05-15,28,220.0,1.55,1.56,1.5550000000000002,29377.0,8804.0,261692.0,0.0909451552117426,0.0064308681672025,0.0077109987107011,0.1005183760502118,"{""benchmark"":""SPY"",""history_period"":""4y"",""market_data_source"":""ibkr"",""max_otm_pct"":0.15,""min_otm_pct"":0.05,""option_dte_max"":56,""option_dte_min"":25,""option_monthly_only"":true,""option_target_dte"":35,""preferred_otm_pct"":0.08}",2026-04-17,,FAIL,beta_1y>1.2,0.503292,0.002479,0.470123,1.0,0.744234,0.5,0.1007167297147957
BAC,EQUITY,marketCap,386868674560.0,53.91,1.1,0.0204043776664811,1.005558881176158,0.2183338374583903,0.8876050420168067,0.2800921080175843,2026-05-15,28,57.5,0.24,0.27,0.255,20668.0,1111.0,30071.0,0.0665924689296977,0.1176470588235295,0.0047301057317751,0.0616603068606407,"{""benchmark"":""SPY"",""history_period"":""4y"",""market_data_source"":""ibkr"",""max_otm_pct"":0.15,""min_otm_pct"":0.05,""option_dte_max"":56,""option_dte_min"":25,""option_monthly_only"":true,""option_target_dte"":35,""preferred_otm_pct"":0.08}",2026-04-17,,FAIL,selected_call_spread_pct>0.08,0.502393,0.255055,0.211069,0.7,0.902058,1.0,0.0820646845271218
AMAT,EQUITY,marketCap,310222094336.0,396.5,1.84,0.004640605296343,1.999178651160636,0.4481172089762349,2.4981933550718254,0.5020982860728713,2026-05-15,28,430.0,12.1,13.0,12.55,1600.0,399.0,2942.0,0.0844892812105926,0.0717131474103585,0.0316519546027742,0.4126058367861647,"{""benchmark"":""SPY"",""history_period"":""4y"",""market_data_source"":""ibkr"",""max_otm_pct"":0.15,""min_otm_pct"":0.05,""option_dte_max"":56,""option_dte_min"":25,""option_monthly_only"":true,""option_target_dte"":35,""preferred_otm_pct"":0.08}",2026-04-17,,FAIL,beta_1y>1.2;max_drawdown_3y>0.45,0.501154,0.058008,1.0,0.233263,0.6,0.5,0.4172464420825077
CAT,EQUITY,marketCap,372154531840.0,794.65,5.94,0.007474988988863,1.4779542576373832,0.3195776396311457,2.584833310777282,0.3428804452120514,2026-05-15,28,860.0,12.25,13.8,13.025,192.0,35.0,1067.0,0.0822374630340401,0.1190019193857966,0.0163908639023469,0.2136666187270226,"{""benchmark"":""SPY"",""history_period"":""4y"",""market_data_source"":""ibkr"",""max_otm_pct"":0.15,""min_otm_pct"":0.05,""option_dte_max"":56,""option_dte_min"":25,""option_monthly_only"":true,""option_target_dte"":35,""preferred_otm_pct"":0.08}",2026-04-17,,FAIL,selected_call_spread_pct>0.08;beta_1y>1.2,0.491925,0.093437,1.0,0.0,0.790435,0.5,0.22114160771588562
CSCO,EQUITY,marketCap,340050968576.0,86.25,1.65,0.0191304347826086,0.9053043147857036,0.2525850542955811,0.6978346456692914,0.2264868603042876,2026-05-15,28,95.0,0.42,0.57,0.495,3301.0,2235.0,8627.0,0.1014492753623188,0.303030303030303,0.0057391304347826,0.0748136645962732,"{""benchmark"":""SPY"",""history_period"":""4y"",""market_data_source"":""ibkr"",""max_otm_pct"":0.15,""min_otm_pct"":0.05,""option_dte_max"":56,""option_dte_min"":25,""option_monthly_only"":true,""option_target_dte"":35,""preferred_otm_pct"":0.08}",2026-04-17,,FAIL,selected_call_spread_pct>0.08,0.486156,0.23913,0.298758,0.435711,0.997357,1.0,0.0939440993788818
MS,EQUITY,marketCap,301225017344.0,188.82,3.925,0.0207869929032941,1.361980935226192,0.2583507022110033,1.2035243318940363,0.2923872979869578,2026-05-15,28,200.0,1.34,1.66,1.5,2812.0,861.0,4084.0,0.0592098294672174,0.2133333333333332,0.0079440737210041,0.1035566752916609,"{""benchmark"":""SPY"",""history_period"":""4y"",""market_data_source"":""ibkr"",""max_otm_pct"":0.15,""min_otm_pct"":0.05,""option_dte_max"":56,""option_dte_min"":25,""option_monthly_only"":true,""option_target_dte"":35,""preferred_otm_pct"":0.08}",2026-04-17,,FAIL,selected_call_spread_pct>0.08;beta_1y>1.2,0.483635,0.259837,0.490378,0.359644,0.8802,0.676038,0.124343668194955
ABBV,EQUITY,marketCap,371068633088.0,208.615,6.74,0.0323083191525058,0.4058586072517622,0.2534033948861887,0.2808408629909644,0.2146219883688729,2026-05-15,28,230.0,1.03,1.3,1.165,3130.0,668.0,7442.0,0.1025094072813554,0.2317596566523605,0.0055844498238381,0.0727972923464618,"{""benchmark"":""SPY"",""history_period"":""4y"",""market_data_source"":""ibkr"",""max_otm_pct"":0.15,""min_otm_pct"":0.05,""option_dte_max"":56,""option_dte_min"":25,""option_monthly_only"":true,""option_target_dte"":35,""preferred_otm_pct"":0.08}",2026-04-17,,FAIL,selected_call_spread_pct>0.08,0.482518,0.403854,0.285315,0.409111,0.760917,1.0,0.1051056114989676
INTC,EQUITY,marketCap,344090345472.0,68.49,,,1.9689803538780937,0.6364563267098435,1.1319638966697787,0.642828999211978,2026-05-15,28,75.0,3.25,3.35,3.3,,3770.0,13476.0,0.0950503723171267,0.0303030303030303,0.0481822163819535,0.628089606407609,"{""benchmark"":""SPY"",""history_period"":""4y"",""market_data_source"":""ibkr"",""max_otm_pct"":0.15,""min_otm_pct"":0.05,""option_dte_max"":56,""option_dte_min"":25,""option_monthly_only"":true,""option_target_dte"":35,""preferred_otm_pct"":0.08}",2026-04-17,,FAIL,dividend_yield_missing;beta_1y>1.2;realized_vol_1y>0.6;max_drawdown_3y>0.45,0.481772,0.0,1.0,0.3,0.6,0.317718,
KO,EQUITY,marketCap,326200983552.0,75.79,2.06,0.0271803668030083,-0.0643208461472608,0.1591180570951685,0.1993665874901029,0.1853810264385691,2026-05-15,28,82.5,0.11,0.14,0.125,6041.0,78.0,26878.0,0.0885341074020318,0.2400000000000001,0.0016492941021242,0.0214997266884059,"{""benchmark"":""SPY"",""history_period"":""4y"",""market_data_source"":""ibkr"",""max_otm_pct"":0.15,""min_otm_pct"":0.05,""option_dte_max"":56,""option_dte_min"":25,""option_monthly_only"":true,""option_target_dte"":35,""preferred_otm_pct"":0.08}",2026-04-17,,FAIL,annualized_call_yield<0.03;selected_call_spread_pct>0.08,0.425744,0.339755,0.0,0.7,0.672036,1.0,0.048680093491414195
JNJ,EQUITY,marketCap,566025060352.0,234.18,5.2,0.022205141344265,0.0281950488194419,0.1660846338941166,0.4097886942387574,0.1858092618065107,2026-05-15,28,250.0,0.8,1.0,0.9,2908.0,247.0,8631.0,0.0675548723204373,0.2222222222222221,0.0038431975403535,0.050098825079609,"{""benchmark"":""SPY"",""history_period"":""4y"",""market_data_source"":""ibkr"",""max_otm_pct"":0.15,""min_otm_pct"":0.05,""option_dte_max"":56,""option_dte_min"":25,""option_monthly_only"":true,""option_target_dte"":35,""preferred_otm_pct"":0.08}",2026-04-17,,FAIL,selected_call_spread_pct>0.08,0.419742,0.277564,0.133992,0.374578,0.901588,1.0,0.072303966423874
PG,EQUITY,marketCap,343628316672.0,147.0,4.2272,0.028756462585034,0.087358431255423,0.1810415507817191,-0.031890360413784,0.2318308291597106,2026-05-15,28,160.0,0.35,0.43,0.39,8100.0,276.0,8100.0,0.0884353741496599,0.2051282051282051,0.0026530612244897,0.0345845481049562,"{""benchmark"":""SPY"",""history_period"":""4y"",""market_data_source"":""ibkr"",""max_otm_pct"":0.15,""min_otm_pct"":0.05,""option_dte_max"":56,""option_dte_min"":25,""option_monthly_only"":true,""option_target_dte"":35,""preferred_otm_pct"":0.08}",2026-04-17,,FAIL,selected_call_spread_pct>0.08,0.400175,0.359456,0.030564,0.7,0.407612,1.0,0.06334101068999021
HD,EQUITY,marketCap,347862663168.0,349.45,9.23,0.0264129346115324,0.8194010252105459,0.2306354252187259,0.1959609789491698,0.2610288151702715,2026-05-15,28,375.0,1.89,2.29,2.09,556.0,80.0,2170.0,0.0731148948347404,0.1913875598086125,0.0059808270138789,0.0779643521452077,"{""benchmark"":""SPY"",""history_period"":""4y"",""market_data_source"":""ibkr"",""max_otm_pct"":0.15,""min_otm_pct"":0.05,""option_dte_max"":56,""option_dte_min"":25,""option_monthly_only"":true,""option_target_dte"":35,""preferred_otm_pct"":0.08}",2026-04-17,,FAIL,selected_call_spread_pct>0.08,0.370852,0.330162,0.319762,0.008711,0.60427,1.0,0.1043772867567401
JPM,EQUITY,marketCap,840934686720.0,310.39,5.9,0.0190083443409903,0.9960301036283458,0.2121807337324059,1.4055353128149468,0.2488658689051616,2026-05-15,28,335.0,0.81,0.97,0.89,1814.0,296.0,8525.0,0.0792873481748768,0.1797752808988763,0.0028673604175392,0.0373780911572077,"{""benchmark"":""SPY"",""history_period"":""4y"",""market_data_source"":""ibkr"",""max_otm_pct"":0.15,""min_otm_pct"":0.05,""option_dte_max"":56,""option_dte_min"":25,""option_monthly_only"":true,""option_target_dte"":35,""preferred_otm_pct"":0.08}",2026-04-17,,FAIL,selected_call_spread_pct>0.08,0.358673,0.237604,0.049187,0.2044,0.957572,1.0,0.056386435498197995
MA,EQUITY,marketCap,467101908992.0,521.3,3.26,0.0062535967772875,0.709590698023401,0.2143697195761678,0.4102529419721357,0.191531988780553,2026-05-15,28,565.0,2.1,3.1,2.6,57.0,1.0,1125.0,0.0838288893151737,0.3846153846153846,0.0049875311720698,0.0650160313501959,"{""benchmark"":""SPY"",""history_period"":""4y"",""market_data_source"":""ibkr"",""max_otm_pct"":0.15,""min_otm_pct"":0.05,""option_dte_max"":56,""option_dte_min"":25,""option_monthly_only"":true,""option_target_dte"":35,""preferred_otm_pct"":0.08}",2026-04-17,,FAIL,selected_call_spread_pct>0.08;option_liquidity<oi:500|vol:10,0.324889,0.07817,0.23344,0.0,0.902094,1.0,0.0712696281274834
COST,EQUITY,marketCap,440631394304.0,999.8,5.2,0.0052010402080416,0.2110217260283894,0.1885353726080988,1.008254835405411,0.210668053414557,2026-05-15,28,1080.0,1.6,2.19,1.895,299.0,15.0,1066.0,0.0802160432086418,0.3113456464379946,0.0018953790758151,0.0247076200954476,"{""benchmark"":""SPY"",""history_period"":""4y"",""market_data_source"":""ibkr"",""max_otm_pct"":0.15,""min_otm_pct"":0.05,""option_dte_max"":56,""option_dte_min"":25,""option_monthly_only"":true,""option_target_dte"":35,""preferred_otm_pct"":0.08}",2026-04-17,,FAIL,annualized_call_yield<0.03;selected_call_spread_pct>0.08,0.266253,0.065013,0.0,0.0,1.0,1.0,0.029908660303489203
