ticker,asset_type,size_metric_name,size_metric,price,ttm_dividends,dividend_yield,beta_1y,realized_vol_1y,total_return_3y,max_drawdown_3y,selected_expiration,selected_dte,selected_strike,selected_call_bid,selected_call_ask,selected_call_mid,selected_call_open_interest,selected_call_volume,expiration_total_call_open_interest,selected_call_otm_pct,selected_call_spread_pct,selected_call_yield,annualized_call_yield,metrics_signature,as_of_date,error
SPY,ETF,marketCap,643970891776.0,701.6599731445312,7.382,0.010520765445572055,1.0,0.1327549844569474,0.7868997180767041,0.18755225458981684,2026-05-15,28.0,760.0,0.0,0.0,0.18,0.0,261.0,0.0,0.08314572455090241,0.0,0.0002565345137094242,0.0033441106251407083,"{""benchmark"":""SPY"",""history_period"":""4y"",""market_data_source"":""yahoo"",""max_otm_pct"":0.15,""min_otm_pct"":0.05,""option_dte_max"":56,""option_dte_min"":25,""option_monthly_only"":true,""option_target_dte"":35,""preferred_otm_pct"":0.08}",2026-04-17,
QQQ,ETF,marketCap,251768750080.0,640.469970703125,2.8120000000000003,0.004390525908518258,1.2353426366160625,0.17076211917719172,1.0822594332307727,0.22768304800555927,2026-05-15,28.0,690.0,0.0,0.0,0.84,0.0,1990.0,21.0,0.0773338822466565,0.0,0.0013115369001263644,0.01709682030521868,"{""benchmark"":""SPY"",""history_period"":""4y"",""market_data_source"":""yahoo"",""max_otm_pct"":0.15,""min_otm_pct"":0.05,""option_dte_max"":56,""option_dte_min"":25,""option_monthly_only"":true,""option_target_dte"":35,""preferred_otm_pct"":0.08}",2026-04-17,
IWM,ETF,marketCap,75869446144.0,269.95001220703125,2.537,0.0093980362484826,1.229294457480316,0.1959784066904712,0.5910992771206998,0.27503080119171497,2026-05-15,28.0,290.0,0.0,0.0,0.76,0.0,690.0,23917.0,0.07427296494282776,0.0,0.0028153360460570656,0.03669991631467246,"{""benchmark"":""SPY"",""history_period"":""4y"",""market_data_source"":""yahoo"",""max_otm_pct"":0.15,""min_otm_pct"":0.05,""option_dte_max"":56,""option_dte_min"":25,""option_monthly_only"":true,""option_target_dte"":35,""preferred_otm_pct"":0.08}",2026-04-17,
GLD,ETF,marketCap,114552823808.0,440.0799865722656,0.0,0.0,0.0020266617013552524,0.27474599349686385,1.3509801850129168,0.19209514099718206,2026-05-15,28.0,475.0,2.66,2.81,2.7350000000000003,119155.0,1349.0,603539.0,0.07934924216782169,0.05484460694698351,0.006214779320692616,0.08101408757331445,"{""benchmark"":""SPY"",""history_period"":""4y"",""market_data_source"":""yahoo"",""max_otm_pct"":0.15,""min_otm_pct"":0.05,""option_dte_max"":56,""option_dte_min"":25,""option_monthly_only"":true,""option_target_dte"":35,""preferred_otm_pct"":0.08}",2026-04-17,
IVV,ETF,marketCap,438031155200.0,704.739990234375,8.06,0.011436842114379646,0.9944259115296751,0.13207862884129695,0.7905912104021358,0.18754517186318176,2026-05-15,28.0,730.0,1.9,3.4,2.65,22.0,4.0,327.0,0.03584302028500508,0.5660377358490566,0.003760252059938717,0.0490175714956297,"{""benchmark"":""SPY"",""history_period"":""4y"",""market_data_source"":""yahoo"",""max_otm_pct"":0.15,""min_otm_pct"":0.05,""option_dte_max"":56,""option_dte_min"":25,""option_monthly_only"":true,""option_target_dte"":35,""preferred_otm_pct"":0.08}",2026-04-17,
VOO,ETF,totalAssets,1421127057408.0,644.8599853515625,7.128,0.01105356226454954,0.9964804460845299,0.1323193408820859,0.790754923506287,0.18689394370902213,2026-05-15,28.0,685.0,0.05,0.5,0.275,2.0,4.0,4056.0,0.062246093043831996,1.6363636363636362,0.0004264491614409545,0.005559069425926729,"{""benchmark"":""SPY"",""history_period"":""4y"",""market_data_source"":""yahoo"",""max_otm_pct"":0.15,""min_otm_pct"":0.05,""option_dte_max"":56,""option_dte_min"":25,""option_monthly_only"":true,""option_target_dte"":35,""preferred_otm_pct"":0.08}",2026-04-17,
SLV,ETF,marketCap,24324896768.0,71.23999786376953,0.0,0.0,0.7900462237654791,0.5669039102586241,2.0405461773738147,0.4245265025012638,2026-05-15,28.0,77.0,0.0,0.0,2.38,0.0,106.0,129.0,0.08085348552712168,0.0,0.033408198643565576,0.43549973231790845,"{""benchmark"":""SPY"",""history_period"":""4y"",""market_data_source"":""yahoo"",""max_otm_pct"":0.15,""min_otm_pct"":0.05,""option_dte_max"":56,""option_dte_min"":25,""option_monthly_only"":true,""option_target_dte"":35,""preferred_otm_pct"":0.08}",2026-04-17,
LQD,ETF,marketCap,32117704704.0,109.43000030517578,4.952000000000001,0.04525267281540694,0.16160622050963253,0.05702511346204285,0.13950371336310208,0.08746732913291866,2026-05-15,28.0,118.0,0.0,0.13,0.03,3.0,1.0,69242.0,0.07831490149798426,4.333333333333334,0.0002741478563130468,0.0035737131269379316,"{""benchmark"":""SPY"",""history_period"":""4y"",""market_data_source"":""yahoo"",""max_otm_pct"":0.15,""min_otm_pct"":0.05,""option_dte_max"":56,""option_dte_min"":25,""option_monthly_only"":true,""option_target_dte"":35,""preferred_otm_pct"":0.08}",2026-04-17,
HYG,ETF,marketCap,15716459520.0,80.3499984741211,4.667,0.05808338629282158,0.23711687879148663,0.0409952460281438,0.2799554066165608,0.045606984135846296,2026-05-15,28.0,86.0,0.0,0.0,0.04,0.0,1.0,646602.0,0.07031738186900705,0.0,0.000497822038078608,0.006489465853524711,"{""benchmark"":""SPY"",""history_period"":""4y"",""market_data_source"":""yahoo"",""max_otm_pct"":0.15,""min_otm_pct"":0.05,""option_dte_max"":56,""option_dte_min"":25,""option_monthly_only"":true,""option_target_dte"":35,""preferred_otm_pct"":0.08}",2026-04-17,
RSP,ETF,marketCap,31210151936.0,200.63999938964844,3.118,0.015540271179650263,0.8017908525284103,0.1274559899377484,0.4621563708581582,0.17809544298161128,2026-05-15,28.0,215.0,0.0,0.0,0.13,0.0,3.0,0.0,0.0715709761465062,0.0,0.000647926636739748,0.008446186514643144,"{""benchmark"":""SPY"",""history_period"":""4y"",""market_data_source"":""yahoo"",""max_otm_pct"":0.15,""min_otm_pct"":0.05,""option_dte_max"":56,""option_dte_min"":25,""option_monthly_only"":true,""option_target_dte"":35,""preferred_otm_pct"":0.08}",2026-04-17,
