ticker,asset_type,size_metric_name,size_metric,price,ttm_dividends,dividend_yield,beta_1y,realized_vol_1y,total_return_3y,max_drawdown_3y,selected_expiration,selected_dte,selected_strike,selected_call_bid,selected_call_ask,selected_call_mid,selected_call_open_interest,selected_call_volume,expiration_total_call_open_interest,selected_call_otm_pct,selected_call_spread_pct,selected_call_yield,annualized_call_yield,metrics_signature,as_of_date,error,status,fail_reasons,score_total,score_dividend,score_call,score_liquidity,score_quality,score_risk_fit,combined_income_score_proxy
EWT,ETF,marketCap,6914749952.0,81.3499984741211,2.816,0.03461585805555756,1.2311789269919384,0.23825827183250609,1.1968909728643649,0.2566123541576474,2026-05-15,28.0,85.0,0.0,0.0,1.15,0.0,4.0,0.0,0.044867874546304254,0.0,0.014136447714449997,0.1842786934205089,"{""benchmark"":""SPY"",""history_period"":""4y"",""market_data_source"":""yahoo"",""max_otm_pct"":0.15,""min_otm_pct"":0.05,""option_dte_max"":56,""option_dte_min"":25,""option_monthly_only"":true,""option_target_dte"":35,""preferred_otm_pct"":0.08}",2026-04-17,,PASS,,0.716191,0.432698,1.0,0.3,0.986775,1.0,0.21889455147606646
SCHF,ETF,totalAssets,56551763968.0,26.510000228881836,0.8220000000000001,0.03100716683904273,0.8087542607343141,0.14700051290451605,0.6516133885151532,0.1340809665039271,2026-05-15,28.0,27.0,0.0,0.0,0.45,0.0,6.0,0.0,0.01848358230432323,0.0,0.01697472637173872,0.22127768306016546,"{""benchmark"":""SPY"",""history_period"":""4y"",""market_data_source"":""yahoo"",""max_otm_pct"":0.15,""min_otm_pct"":0.05,""option_dte_max"":56,""option_dte_min"":25,""option_monthly_only"":true,""option_target_dte"":35,""preferred_otm_pct"":0.08}",2026-04-17,,PASS,,0.706897,0.38759,1.0,0.3,1.0,1.0,0.2522848498992082
KWEB,ETF,totalAssets,6039135744.0,30.100000381469727,2.096,0.0696345506125092,1.1451547361683274,0.2647696208744221,0.17477030813596905,0.3136365152934044,2026-05-15,28.0,33.0,0.0,0.0,0.33,0.0,13242.0,9554.0,0.09634550105572703,0.0,0.01096345501055727,0.14291646710190728,"{""benchmark"":""SPY"",""history_period"":""4y"",""market_data_source"":""yahoo"",""max_otm_pct"":0.15,""min_otm_pct"":0.05,""option_dte_max"":56,""option_dte_min"":25,""option_monthly_only"":true,""option_target_dte"":35,""preferred_otm_pct"":0.08}",2026-04-17,,PASS,,0.685565,0.870432,0.752776,0.3,0.547497,1.0,0.21255101771441648
GDX,ETF,totalAssets,28155811840.0,97.66000366210938,0.633,0.006481670860776289,0.4964804049785061,0.444307444513403,1.896860455787631,0.3083563080157382,2026-05-15,28.0,105.0,2.35,2.65,2.5,4082.0,65.0,148339.0,0.07515867358848394,0.11999999999999993,0.025599016037821047,0.333701459064453,"{""benchmark"":""SPY"",""history_period"":""4y"",""market_data_source"":""yahoo"",""max_otm_pct"":0.15,""min_otm_pct"":0.05,""option_dte_max"":56,""option_dte_min"":25,""option_monthly_only"":true,""option_target_dte"":35,""preferred_otm_pct"":0.08}",2026-04-17,,PASS,,0.683148,0.081021,1.0,0.652,0.883287,1.0,0.34018312992522926
SCHB,ETF,totalAssets,36927254528.0,27.09000015258789,0.29500000000000004,0.010889627107359719,1.0089857774315147,0.13447164740467257,0.7767019991922695,0.19343520484414367,2026-05-15,28.0,27.0,0.0,0.0,0.55,0.0,3.0,0.0,-0.003322264750127424,0.0,0.02030269460694185,0.26466012612620626,"{""benchmark"":""SPY"",""history_period"":""4y"",""market_data_source"":""yahoo"",""max_otm_pct"":0.15,""min_otm_pct"":0.05,""option_dte_max"":56,""option_dte_min"":25,""option_monthly_only"":true,""option_target_dte"":35,""preferred_otm_pct"":0.08}",2026-04-17,,PASS,,0.64403,0.13612,1.0,0.3,1.0,1.0,0.275549753233566
VGK,ETF,marketCap,24742375424.0,87.70999908447266,2.4770000000000003,0.028240793818894303,0.7550273031538576,0.14349447058754072,0.5540827754138782,0.14306578071646348,2026-05-15,28.0,90.0,0.0,0.0,1.02,0.0,5.0,0.0,0.026108778240002684,0.0,0.011629232820053365,0.15159535640426708,"{""benchmark"":""SPY"",""history_period"":""4y"",""market_data_source"":""yahoo"",""max_otm_pct"":0.15,""min_otm_pct"":0.05,""option_dte_max"":56,""option_dte_min"":25,""option_monthly_only"":true,""option_target_dte"":35,""preferred_otm_pct"":0.08}",2026-04-17,,PASS,,0.641443,0.35301,0.810636,0.3,1.0,1.0,0.17983615022316138
VEU,ETF,marketCap,37248593920.0,80.51000213623047,2.193,0.027238851593734136,0.8102291435698465,0.14291265284552754,0.6416637192729833,0.13692973175512868,2026-05-15,28.0,82.0,0.0,0.0,0.9,0.0,6.0,0.0,0.01850699073698081,0.0,0.011178735264186376,0.1457227989795724,"{""benchmark"":""SPY"",""history_period"":""4y"",""market_data_source"":""yahoo"",""max_otm_pct"":0.15,""min_otm_pct"":0.05,""option_dte_max"":56,""option_dte_min"":25,""option_monthly_only"":true,""option_target_dte"":35,""preferred_otm_pct"":0.08}",2026-04-17,,PASS,,0.626567,0.340486,0.771485,0.3,1.0,1.0,0.17296165057330654
SPYG,ETF,marketCap,15145337856.0,109.58999633789062,0.5640000000000001,0.005146455140495316,1.2439931857522357,0.1731953859585575,1.0306919894912583,0.22142746832791294,2026-05-15,28.0,111.0,0.0,0.0,1.6,0.0,4.0,0.0,0.012866171267694959,0.0,0.014599872738993804,0.1903197696333121,"{""benchmark"":""SPY"",""history_period"":""4y"",""market_data_source"":""yahoo"",""max_otm_pct"":0.15,""min_otm_pct"":0.05,""option_dte_max"":56,""option_dte_min"":25,""option_monthly_only"":true,""option_target_dte"":35,""preferred_otm_pct"":0.08}",2026-04-17,,PASS,,0.626083,0.064331,1.0,0.3,1.0,1.0,0.1954662247738074
IXUS,ETF,totalAssets,51986108416.0,92.88999938964844,2.741,0.029508020432880467,0.8149497765335136,0.14326066589452346,0.6366579897768678,0.13746361976936283,2026-05-15,28.0,95.0,0.0,0.0,0.9,0.0,12.0,17.0,0.022715046013733753,0.0,0.009688879383288005,0.12630146338929008,"{""benchmark"":""SPY"",""history_period"":""4y"",""market_data_source"":""yahoo"",""max_otm_pct"":0.15,""min_otm_pct"":0.05,""option_dte_max"":56,""option_dte_min"":25,""option_monthly_only"":true,""option_target_dte"":35,""preferred_otm_pct"":0.08}",2026-04-17,,PASS,,0.594815,0.36885,0.64201,0.3,1.0,1.0,0.15580948382217055
GLD,ETF,marketCap,114552823808.0,440.0799865722656,0.0,0.0,0.0020266617013552524,0.27474599349686385,1.3509801850129168,0.19209514099718206,2026-05-15,28.0,475.0,2.66,2.81,2.7350000000000003,119155.0,1349.0,603539.0,0.07934924216782169,0.05484460694698351,0.006214779320692616,0.08101408757331445,"{""benchmark"":""SPY"",""history_period"":""4y"",""market_data_source"":""yahoo"",""max_otm_pct"":0.15,""min_otm_pct"":0.05,""option_dte_max"":56,""option_dte_min"":25,""option_monthly_only"":true,""option_target_dte"":35,""preferred_otm_pct"":0.08}",2026-04-17,,PASS,,0.543931,0.0,0.340094,0.959515,1.0,1.0,0.08101408757331445
