ticker,asset_type,size_metric_name,size_metric,price,ttm_dividends,dividend_yield,beta_1y,realized_vol_1y,total_return_3y,max_drawdown_3y,selected_expiration,selected_dte,selected_strike,selected_call_bid,selected_call_ask,selected_call_mid,selected_call_open_interest,selected_call_volume,expiration_total_call_open_interest,selected_call_otm_pct,selected_call_spread_pct,selected_call_yield,annualized_call_yield,metrics_signature,as_of_date,error
SPY,ETF,marketCap,653378191360.0,711.91,7.3826,0.010370131055891896,1.0,0.13161394994617798,0.7218177860546107,0.18998906889856904,2026-05-15,28,770.0,0.2,0.21,0.20500000000000002,2196.0,791.0,32320.0,0.08159739292888157,0.04878048780487795,0.00028795774746807884,0.003753734922351742,"{""benchmark"":""SPY"",""history_period"":""4y"",""market_data_source"":""ibkr"",""max_otm_pct"":0.15,""min_otm_pct"":0.05,""option_dte_max"":56,""option_dte_min"":25,""option_monthly_only"":true,""option_target_dte"":35,""preferred_otm_pct"":0.08}",2026-04-17,
QQQ,ETF,marketCap,255349899264.0,649.55,2.81196,0.004329089369563544,1.2229687148582578,0.16808706987092867,1.0350910173261898,0.22883303677342826,2026-05-15,28,700.0,0.88,0.91,0.895,3969.0,1822.0,53235.0,0.07766915556924037,0.033519553072625725,0.0013778769917635288,0.017961610785488857,"{""benchmark"":""SPY"",""history_period"":""4y"",""market_data_source"":""ibkr"",""max_otm_pct"":0.15,""min_otm_pct"":0.05,""option_dte_max"":56,""option_dte_min"":25,""option_monthly_only"":true,""option_target_dte"":35,""preferred_otm_pct"":0.08}",2026-04-17,
IWM,ETF,marketCap,77922516992.0,277.27,2.5369,0.009149565405561368,1.2595780838376442,0.19735433760021442,0.5560981085480161,0.27879537953795386,2026-05-15,28,300.0,0.58,0.6,0.59,6271.0,1040.0,40900.0,0.08197785551989045,0.0338983050847458,0.002127889782522451,0.02773856323645338,"{""benchmark"":""SPY"",""history_period"":""4y"",""market_data_source"":""ibkr"",""max_otm_pct"":0.15,""min_otm_pct"":0.05,""option_dte_max"":56,""option_dte_min"":25,""option_monthly_only"":true,""option_target_dte"":35,""preferred_otm_pct"":0.08}",2026-04-17,
GLD,ETF,marketCap,116419174400.0,447.16,,,0.059612152560548234,0.27338826290559604,1.3574741724646846,0.19209518047993546,2026-05-15,28,485.0,2.28,2.49,2.385,13546.0,452.0,378969.0,0.08462295375257178,0.08805031446540898,0.00533366132927811,0.0695280851852325,"{""benchmark"":""SPY"",""history_period"":""4y"",""market_data_source"":""ibkr"",""max_otm_pct"":0.15,""min_otm_pct"":0.05,""option_dte_max"":56,""option_dte_min"":25,""option_monthly_only"":true,""option_target_dte"":35,""preferred_otm_pct"":0.08}",2026-04-17,
IVV,ETF,marketCap,444594716672.0,715.26,8.05882,0.011266979839498925,0.9912359826154263,0.13075127044457566,0.7223011534664197,0.19006251522286277,2026-05-15,28,745.0,0.55,1.85,1.2000000000000002,8.0,10.0,74.0,0.041579285854095094,1.0833333333333333,0.0016777116013757239,0.021870169089362117,"{""benchmark"":""SPY"",""history_period"":""4y"",""market_data_source"":""ibkr"",""max_otm_pct"":0.15,""min_otm_pct"":0.05,""option_dte_max"":56,""option_dte_min"":25,""option_monthly_only"":true,""option_target_dte"":35,""preferred_otm_pct"":0.08}",2026-04-17,
VOO,ETF,totalAssets,1421127057408.0,654.46,7.1281,0.010891574733367966,0.9957711896793044,0.13131923778493956,0.7234115385628144,0.18970319513190337,2026-05-15,28,685.0,1.0,1.4,1.2,6.0,96.0,799.0,0.04666442563334661,0.33333333333333326,0.0018335727164379791,0.02390193005356651,"{""benchmark"":""SPY"",""history_period"":""4y"",""market_data_source"":""ibkr"",""max_otm_pct"":0.15,""min_otm_pct"":0.05,""option_dte_max"":56,""option_dte_min"":25,""option_monthly_only"":true,""option_target_dte"":35,""preferred_otm_pct"":0.08}",2026-04-17,
SLV,ETF,marketCap,25397049344.0,74.37,,,0.8519076045478648,0.5682788035573113,2.133951137320978,0.42452651515151507,2026-05-15,28,80.0,2.61,2.69,2.65,18418.0,3686.0,105345.0,0.07570256823988153,0.030188679245283047,0.035632647572946076,0.4644970130044756,"{""benchmark"":""SPY"",""history_period"":""4y"",""market_data_source"":""ibkr"",""max_otm_pct"":0.15,""min_otm_pct"":0.05,""option_dte_max"":56,""option_dte_min"":25,""option_monthly_only"":true,""option_target_dte"":35,""preferred_otm_pct"":0.08}",2026-04-17,
LQD,ETF,marketCap,32346634240.0,110.2,4.95435,0.04495780399274047,0.1789706685003758,0.05944623580409338,0.004100227790432731,0.10622044379774453,2026-05-15,28,113.0,,0.06,0.01,6090.0,0.0,6284.0,0.025408348457350183,,9.074410163339382e-05,0.001182914182006741,"{""benchmark"":""SPY"",""history_period"":""4y"",""market_data_source"":""ibkr"",""max_otm_pct"":0.15,""min_otm_pct"":0.05,""option_dte_max"":56,""option_dte_min"":25,""option_monthly_only"":true,""option_target_dte"":35,""preferred_otm_pct"":0.08}",2026-04-17,
HYG,ETF,marketCap,15789809664.0,80.72,4.66677,0.05781429633300297,0.2469445746189106,0.045139335082454886,0.07040572792362765,0.05736684917869583,2026-05-15,28,82.0,,0.01,0.01,100256.0,1.0,397907.0,0.015857284440039754,,0.0001238850346878097,0.001614929916466091,"{""benchmark"":""SPY"",""history_period"":""4y"",""market_data_source"":""ibkr"",""max_otm_pct"":0.15,""min_otm_pct"":0.05,""option_dte_max"":56,""option_dte_min"":25,""option_monthly_only"":true,""option_target_dte"":35,""preferred_otm_pct"":0.08}",2026-04-17,
RSP,ETF,marketCap,31726589952.0,203.97,3.11694,0.015281364906603912,0.8049951382284882,0.12717011917799162,0.403619847223178,0.18489500053299224,2026-05-15,28,220.0,,0.45,0.03,17.0,0.0,908.0,0.07858998872383194,,0.00014708045300779526,0.0019172987624230455,"{""benchmark"":""SPY"",""history_period"":""4y"",""market_data_source"":""ibkr"",""max_otm_pct"":0.15,""min_otm_pct"":0.05,""option_dte_max"":56,""option_dte_min"":25,""option_monthly_only"":true,""option_target_dte"":35,""preferred_otm_pct"":0.08}",2026-04-17,
TLT,ETF,marketCap,9555966976.0,87.1,3.91028,0.044894144661308845,0.12766942825522293,0.10625075704198725,-0.17859500235737857,0.2261593118922962,2026-05-15,28,94.0,0.05,0.06,0.055,33984.0,2050.0,427556.0,0.07921928817451218,0.18181818181818174,0.0006314580941446614,0.008231507298671479,"{""benchmark"":""SPY"",""history_period"":""4y"",""market_data_source"":""ibkr"",""max_otm_pct"":0.15,""min_otm_pct"":0.05,""option_dte_max"":56,""option_dte_min"":25,""option_monthly_only"":true,""option_target_dte"":35,""preferred_otm_pct"":0.08}",2026-04-17,
DIA,ETF,marketCap,40361467904.0,496.8,7.0516,0.01419404186795491,0.8816741431495758,0.13213394284491142,0.45964685489320445,0.1651217456867875,2026-05-15,28,535.0,0.15,0.28,0.21500000000000002,53.0,1.0,757.0,0.07689210950080505,0.6046511627906977,0.00043276972624798715,0.005641462502875547,"{""benchmark"":""SPY"",""history_period"":""4y"",""market_data_source"":""ibkr"",""max_otm_pct"":0.15,""min_otm_pct"":0.05,""option_dte_max"":56,""option_dte_min"":25,""option_monthly_only"":true,""option_target_dte"":35,""preferred_otm_pct"":0.08}",2026-04-17,
SMH,ETF,marketCap,5406836224.0,463.26,1.1047,0.002384622026507793,1.8298657796407538,0.2973779534594063,2.6717920266307362,0.360223273011697,2026-05-15,28,500.0,6.05,6.45,6.25,463.0,867.0,10833.0,0.07930751629754362,0.06400000000000006,0.013491343953719294,0.17586930511098364,"{""benchmark"":""SPY"",""history_period"":""4y"",""market_data_source"":""ibkr"",""max_otm_pct"":0.15,""min_otm_pct"":0.05,""option_dte_max"":56,""option_dte_min"":25,""option_monthly_only"":true,""option_target_dte"":35,""preferred_otm_pct"":0.08}",2026-04-17,
