ticker,asset_type,size_metric_name,size_metric,price,ttm_dividends,dividend_yield,beta_1y,realized_vol_1y,total_return_3y,max_drawdown_3y,selected_expiration,selected_dte,selected_strike,selected_call_bid,selected_call_ask,selected_call_mid,selected_call_open_interest,selected_call_volume,expiration_total_call_open_interest,selected_call_otm_pct,selected_call_spread_pct,selected_call_yield,annualized_call_yield,metrics_signature,as_of_date,error,status,fail_reasons,score_total,score_dividend,score_call,score_liquidity,score_quality,score_risk_fit,combined_income_score_proxy
HYG,ETF,marketCap,15716459520.0,80.41499999999999,4.66677,0.058033575825405706,0.2386847463114307,0.044907238692288985,0.07262047790682158,0.05736684917869583,2026-05-22,,,,,,,,,,,,,"{""benchmark"":""SPY"",""history_period"":""4y"",""market_data_source"":""ibkr"",""max_otm_pct"":0.15,""min_otm_pct"":0.05,""option_dte_max"":45,""option_dte_min"":25,""option_monthly_only"":false,""option_target_dte"":35,""preferred_otm_pct"":0.08}",2026-04-17,,FAIL,annualized_call_yield_missing;selected_call_spread_pct_missing;realized_vol_1y<0.08;option_liquidity_missing,0.349702,0.72542,0.0,0.0,0.57262,0.824536,
LQD,ETF,marketCap,32117704704.0,109.475,4.95435,0.0452555377940169,0.1644619921315916,0.05918322651397991,-0.0011865644395764319,0.10622044379774453,2026-05-22,,,,,,,,,,,,,"{""benchmark"":""SPY"",""history_period"":""4y"",""market_data_source"":""ibkr"",""max_otm_pct"":0.15,""min_otm_pct"":0.05,""option_dte_max"":45,""option_dte_min"":25,""option_monthly_only"":false,""option_target_dte"":35,""preferred_otm_pct"":0.08}",2026-04-17,,FAIL,annualized_call_yield_missing;selected_call_spread_pct_missing;realized_vol_1y<0.08;option_liquidity_missing,0.305837,0.565694,0.0,0.0,0.498813,0.895916,
TLT,ETF,marketCap,9464915968.0,86.25,3.91028,0.04533657971014493,0.11010742909654517,0.1059575143903628,-0.19281504350266632,0.2261593118922962,2026-05-22,,,,,,,,,,,,,"{""benchmark"":""SPY"",""history_period"":""4y"",""market_data_source"":""ibkr"",""max_otm_pct"":0.15,""min_otm_pct"":0.05,""option_dte_max"":45,""option_dte_min"":25,""option_monthly_only"":false,""option_target_dte"":35,""preferred_otm_pct"":0.08}",2026-04-17,,FAIL,annualized_call_yield_missing;selected_call_spread_pct_missing;total_return_3y<-0.1;option_liquidity_missing,0.301677,0.566707,0.0,0.0,0.4,1.0,
DIA,ETF,marketCap,39453986816.0,486.905,7.04227,0.014463334736755632,0.8703054266389973,0.1314954631822986,0.44270817860431944,0.1651217456867875,2026-05-22,,,,,,,,,,,,,"{""benchmark"":""SPY"",""history_period"":""4y"",""market_data_source"":""ibkr"",""max_otm_pct"":0.15,""min_otm_pct"":0.05,""option_dte_max"":45,""option_dte_min"":25,""option_monthly_only"":false,""option_target_dte"":35,""preferred_otm_pct"":0.08}",2026-04-17,,FAIL,annualized_call_yield_missing;selected_call_spread_pct_missing;option_liquidity_missing,0.286604,0.180792,0.0,0.0,0.942708,1.0,
IVV,ETF,marketCap,438031155200.0,705.5999999999999,8.05882,0.011421230158730162,0.9913309556005493,0.13214441636891044,0.719171565877101,0.19006251522286277,2026-05-22,,,,,,,,,,,,,"{""benchmark"":""SPY"",""history_period"":""4y"",""market_data_source"":""ibkr"",""max_otm_pct"":0.15,""min_otm_pct"":0.05,""option_dte_max"":45,""option_dte_min"":25,""option_monthly_only"":false,""option_target_dte"":35,""preferred_otm_pct"":0.08}",2026-04-17,,FAIL,annualized_call_yield_missing;selected_call_spread_pct_missing;option_liquidity_missing,0.285691,0.142765,0.0,0.0,1.0,1.0,
VOO,ETF,totalAssets,1421127057408.0,645.69,7.1281,0.011039508123093124,0.9952782614222306,0.13264069744069829,0.7200394761409403,0.18970319513190337,2026-05-22,,,,,,,,,,,,,"{""benchmark"":""SPY"",""history_period"":""4y"",""market_data_source"":""ibkr"",""max_otm_pct"":0.15,""min_otm_pct"":0.05,""option_dte_max"":45,""option_dte_min"":25,""option_monthly_only"":false,""option_target_dte"":35,""preferred_otm_pct"":0.08}",2026-04-17,,FAIL,annualized_call_yield_missing;selected_call_spread_pct_missing;option_liquidity_missing,0.284498,0.137994,0.0,0.0,1.0,1.0,
SPY,ETF,marketCap,643970891776.0,702.39,7.3826,0.010510684947109156,1.0,0.13300998261310093,0.7195441735081485,0.18998906889856904,2026-05-22,,,,,,,,,,,,,"{""benchmark"":""SPY"",""history_period"":""4y"",""market_data_source"":""ibkr"",""max_otm_pct"":0.15,""min_otm_pct"":0.05,""option_dte_max"":45,""option_dte_min"":25,""option_monthly_only"":false,""option_target_dte"":35,""preferred_otm_pct"":0.08}",2026-04-17,,FAIL,annualized_call_yield_missing;selected_call_spread_pct_missing;option_liquidity_missing,0.282846,0.131384,0.0,0.0,1.0,1.0,
RSP,ETF,marketCap,31210151936.0,201.28,3.11694,0.015485592209856916,0.7945189362316798,0.12694884991671973,0.3914008321775313,0.18489500053299224,2026-05-22,,,,,,,,,,,,,"{""benchmark"":""SPY"",""history_period"":""4y"",""market_data_source"":""ibkr"",""max_otm_pct"":0.15,""min_otm_pct"":0.05,""option_dte_max"":45,""option_dte_min"":25,""option_monthly_only"":false,""option_target_dte"":35,""preferred_otm_pct"":0.08}",2026-04-17,,FAIL,annualized_call_yield_missing;selected_call_spread_pct_missing;option_liquidity_missing,0.282103,0.19357,0.0,0.0,0.891401,1.0,
IWM,ETF,marketCap,75869446144.0,270.58000000000004,2.5369,0.009375785349988912,1.228723017514876,0.1960195086439852,0.5352024567788898,0.27879537953795386,2026-05-22,,,,,,,,,,,,,"{""benchmark"":""SPY"",""history_period"":""4y"",""market_data_source"":""ibkr"",""max_otm_pct"":0.15,""min_otm_pct"":0.05,""option_dte_max"":45,""option_dte_min"":25,""option_monthly_only"":false,""option_target_dte"":35,""preferred_otm_pct"":0.08}",2026-04-17,,FAIL,annualized_call_yield_missing;selected_call_spread_pct_missing;option_liquidity_missing,0.270661,0.117197,0.0,0.0,0.942409,1.0,
QQQ,ETF,marketCap,251768750080.0,640.27,2.81196,0.0043918346947381575,1.2298885716437713,0.17058746373311282,1.0459685663174034,0.22883303677342826,2026-05-22,,,,,,,,,,,,,"{""benchmark"":""SPY"",""history_period"":""4y"",""market_data_source"":""ibkr"",""max_otm_pct"":0.15,""min_otm_pct"":0.05,""option_dte_max"":45,""option_dte_min"":25,""option_monthly_only"":false,""option_target_dte"":35,""preferred_otm_pct"":0.08}",2026-04-17,,FAIL,annualized_call_yield_missing;selected_call_spread_pct_missing;option_liquidity_missing,0.263724,0.054898,0.0,0.0,1.0,1.0,
