ticker,asset_type,size_metric_name,size_metric,price,ttm_dividends,dividend_yield,beta_1y,realized_vol_1y,total_return_3y,max_drawdown_3y,selected_expiration,selected_dte,selected_strike,selected_call_bid,selected_call_ask,selected_call_mid,selected_call_open_interest,selected_call_volume,expiration_total_call_open_interest,selected_call_otm_pct,selected_call_spread_pct,selected_call_yield,annualized_call_yield,metrics_signature,as_of_date,error,status,fail_reasons,score_total,score_dividend,score_call,score_liquidity,score_quality,score_risk_fit,combined_income_score_proxy
KWEB,ETF,totalAssets,6039135744.0,30.100000381469727,2.096,0.0696345506125092,1.1451538587887968,0.2647696208744221,0.174770308135969,0.3136365152934044,2026-05-15,28.0,32.0,0.51,0.57,0.54,36567.0,29338.0,434840.0,0.0631229101146442,0.111111111111111,0.0179401991081846,0.233863309803121,"{""benchmark"":""SPY"",""history_period"":""4y"",""market_data_source"":""yahoo"",""option_dte_max"":56,""option_dte_min"":25,""option_monthly_only"":true,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-17,,PASS,,0.860945,0.870432,1.0,0.806061,0.547497,1.0,0.3034978604156302
GLD,ETF,marketCap,114552823808.0,440.0799865722656,0.0,0.0,0.002028116726422,0.2747459934968638,1.3509801850129168,0.192095140997182,2026-05-15,28.0,460.0,5.45,5.7,5.575,15067.0,3934.0,603539.0,0.0452645292572588,0.0448430493273542,0.0126681516317591,0.1651384051997177,"{""benchmark"":""SPY"",""history_period"":""4y"",""market_data_source"":""yahoo"",""option_dte_max"":56,""option_dte_min"":25,""option_monthly_only"":true,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-17,,PASS,,0.717635,0.0,0.900923,0.986792,1.0,1.0,0.1651384051997177
IWM,ETF,marketCap,75869446144.0,269.95001220703125,2.537,0.0093980362484826,1.2292949018878063,0.1959783819643215,0.5910991340234668,0.2750308651509979,2026-05-15,28.0,283.0,1.85,1.89,1.87,9785.0,542.0,350591.0,0.0483422382028284,0.0213903743315507,0.006927208429114,0.090301109879523,"{""benchmark"":""SPY"",""history_period"":""4y"",""market_data_source"":""yahoo"",""option_dte_max"":56,""option_dte_min"":25,""option_monthly_only"":true,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-17,,PASS,,0.592462,0.117475,0.402007,1.0,0.949938,1.0,0.0996991461280056
GDX,ETF,totalAssets,28155811840.0,97.66000366210938,0.633,0.0064816708607762,0.4964841118226452,0.444307444513403,1.896860455787631,0.3083563080157382,2026-05-15,28.0,103.0,2.88,3.3,3.09,266.0,1104.0,148339.0,0.054679460758227,0.1359223300970873,0.0316403838227468,0.4124550034036637,"{""benchmark"":""SPY"",""history_period"":""4y"",""market_data_source"":""yahoo"",""option_dte_max"":56,""option_dte_min"":25,""option_monthly_only"":true,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-17,,PASS,,0.566536,0.081021,1.0,0.068939,0.883287,1.0,0.4189366742644399
IYR,ETF,marketCap,5002116096.0,101.36000061035156,2.247,0.0221685081538024,0.4584474767160584,0.1343908307957349,0.2929555185108157,0.1752354470025223,2026-05-15,28.0,106.0,0.0,0.0,0.82,0.0,5.0,7732.0,0.0457774206956207,0.0,0.0080899762733057,0.1054586192770213,"{""benchmark"":""SPY"",""history_period"":""4y"",""market_data_source"":""yahoo"",""option_dte_max"":56,""option_dte_min"":25,""option_monthly_only"":true,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-17,,PASS,,0.499137,0.277106,0.503057,0.3,0.792956,1.0,0.1276271274308237
