ticker,asset_type,size_metric_name,size_metric,price,ttm_dividends,dividend_yield,beta_1y,realized_vol_1y,total_return_3y,max_drawdown_3y,selected_expiration,selected_dte,selected_strike,selected_call_bid,selected_call_ask,selected_call_mid,selected_call_open_interest,selected_call_volume,expiration_total_call_open_interest,selected_call_otm_pct,selected_call_spread_pct,selected_call_yield,annualized_call_yield,metrics_signature,as_of_date,error
SPY,ETF,marketCap,643970891776.0,701.6599731445312,7.382,0.010520765445572,1.0,0.1327549545543653,0.7868995792018265,0.1875523051017451,2026-05-15,28.0,735.0,1.21,1.24,1.225,5298.0,4113.0,592589.0,0.0475159309801489,0.0244897959183673,0.0017458598849669,0.0227585306433187,"{""benchmark"":""SPY"",""history_period"":""4y"",""market_data_source"":""yahoo"",""option_dte_max"":56,""option_dte_min"":25,""option_monthly_only"":true,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-17,
QQQ,ETF,marketCap,251768750080.0,640.469970703125,2.8120000000000003,0.0043905259085182,1.2353428573657552,0.1707621202945231,1.082259846421961,0.2276830480055592,2026-05-15,28.0,670.0,1.56,3.45,2.505,4638.0,3041.0,530795.0,0.0461068131960287,0.7544910179640719,0.0039111903985911,0.0509851605530628,"{""benchmark"":""SPY"",""history_period"":""4y"",""market_data_source"":""yahoo"",""option_dte_max"":56,""option_dte_min"":25,""option_monthly_only"":true,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-17,
IWM,ETF,marketCap,75869446144.0,269.95001220703125,2.537,0.0093980362484826,1.2292949018878063,0.1959783819643215,0.5910991340234668,0.2750308651509979,2026-05-15,28.0,283.0,1.85,1.89,1.87,9785.0,542.0,350591.0,0.0483422382028284,0.0213903743315507,0.006927208429114,0.090301109879523,"{""benchmark"":""SPY"",""history_period"":""4y"",""market_data_source"":""yahoo"",""option_dte_max"":56,""option_dte_min"":25,""option_monthly_only"":true,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-17,
GLD,ETF,marketCap,114552823808.0,440.0799865722656,0.0,0.0,0.002028116726422,0.2747459934968638,1.3509801850129168,0.192095140997182,2026-05-15,28.0,460.0,5.45,5.7,5.575,15067.0,3934.0,603539.0,0.0452645292572588,0.0448430493273542,0.0126681516317591,0.1651384051997177,"{""benchmark"":""SPY"",""history_period"":""4y"",""market_data_source"":""yahoo"",""option_dte_max"":56,""option_dte_min"":25,""option_monthly_only"":true,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-17,
IVV,ETF,marketCap,438031155200.0,704.739990234375,8.06,0.0114368421143796,0.9944255131273356,0.1320785474899433,0.7905907938827692,0.187545071215666,2026-05-15,28.0,730.0,1.9,3.4,2.65,22.0,4.0,327.0,0.035843020285005,0.5660377358490566,0.0037602520599387,0.0490175714956297,"{""benchmark"":""SPY"",""history_period"":""4y"",""market_data_source"":""yahoo"",""option_dte_max"":56,""option_dte_min"":25,""option_monthly_only"":true,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-17,
VOO,ETF,totalAssets,1421127057408.0,644.8599853515625,7.128,0.0110535622645495,0.996481162618547,0.1323194068987189,0.7907550752661692,0.1868938887292031,2026-05-15,28.0,675.0,0.8,1.35,1.0750000000000002,36.0,10.0,4056.0,0.0467388508096153,0.5116279069767441,0.0016670285401782,0.0217309077558953,"{""benchmark"":""SPY"",""history_period"":""4y"",""market_data_source"":""yahoo"",""option_dte_max"":56,""option_dte_min"":25,""option_monthly_only"":true,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-17,
SLV,ETF,marketCap,24324896768.0,71.23999786376953,0.0,0.0,0.7900481535155197,0.5669039102586241,2.0405461773738147,0.4245265025012638,2026-05-15,28.0,75.0,2.86,2.92,2.8899999999999997,23459.0,1665.0,775150.0,0.0527793690199236,0.0207612456747405,0.040567098352901,0.5288211035288888,"{""benchmark"":""SPY"",""history_period"":""4y"",""market_data_source"":""yahoo"",""option_dte_max"":56,""option_dte_min"":25,""option_monthly_only"":true,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-17,
LQD,ETF,marketCap,32117704704.0,109.43000030517578,4.952000000000001,0.0452526728154069,0.1616069683976677,0.0570250263061453,0.1395039849485657,0.0874673360565291,2026-05-15,28.0,115.0,0.0,0.21,0.03,56.0,2.0,69242.0,0.0509001158666795,7.0,0.000274147856313,0.0035737131269379,"{""benchmark"":""SPY"",""history_period"":""4y"",""market_data_source"":""yahoo"",""option_dte_max"":56,""option_dte_min"":25,""option_monthly_only"":true,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-17,
HYG,ETF,marketCap,15716459520.0,80.3499984741211,4.667,0.0580833862928215,0.2371158657052542,0.0409950610230653,0.2799547843826735,0.0456067850182857,2026-05-15,28.0,84.0,0.0,0.22,0.02,16505.0,2.0,646602.0,0.0454262799650766,11.0,0.0002489110190393,0.0032447329267623,"{""benchmark"":""SPY"",""history_period"":""4y"",""market_data_source"":""yahoo"",""option_dte_max"":56,""option_dte_min"":25,""option_monthly_only"":true,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-17,
RSP,ETF,marketCap,31210151936.0,200.63999938964844,3.118,0.0155402711796502,0.801791189162766,0.1274559759236136,0.4621563708581582,0.1780954429816112,2026-05-15,28.0,210.0,0.0,1.0,0.35,307.0,48.0,2681.0,0.0466507208872852,2.857142857142857,0.0017444178681454,0.0227397329240392,"{""benchmark"":""SPY"",""history_period"":""4y"",""market_data_source"":""yahoo"",""option_dte_max"":56,""option_dte_min"":25,""option_monthly_only"":true,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-17,
