ticker,asset_type,size_metric_name,size_metric,price,ttm_dividends,dividend_yield,beta_1y,realized_vol_1y,total_return_3y,max_drawdown_3y,selected_expiration,selected_dte,selected_strike,selected_call_bid,selected_call_ask,selected_call_mid,selected_call_open_interest,selected_call_volume,expiration_total_call_open_interest,selected_call_otm_pct,selected_call_spread_pct,selected_call_yield,annualized_call_yield,metrics_signature,as_of_date,error
USO,ETF,marketCap,14987543552.0,125.83999633789062,0.0,0.0,-0.7418939639472059,0.40413227601922974,0.7374015712781685,0.2604932221954058,2026-05-15,29.0,132.0,7.6,8.35,7.975,135.0,2.0,121116.0,0.048951079476903914,0.09404388714733543,0.06337412771839628,0.797639883352229,"{""benchmark"":""SPY"",""history_period"":""4y"",""market_data_source"":""yahoo"",""option_dte_max"":56,""option_dte_min"":25,""option_monthly_only"":true,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,
XLI,ETF,marketCap,23271505920.0,170.3300018310547,2.047,0.012017847578199166,0.9275927743498302,0.15379413264397299,0.7887534166837926,0.18490708424754942,2026-05-15,29.0,179.0,0.26,2.18,1.2200000000000002,21.0,23.0,13753.0,0.050901180506912835,1.5737704918032787,0.007162566705130916,0.09014954646113049,"{""benchmark"":""SPY"",""history_period"":""4y"",""market_data_source"":""yahoo"",""option_dte_max"":56,""option_dte_min"":25,""option_monthly_only"":true,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,
VTI,ETF,marketCap,717569327104.0,346.0299987792969,3.769,0.010892119218842424,1.0162120920352413,0.13538424868623225,0.7746829291388249,0.19303591786230678,2026-05-15,29.0,365.0,0.0,0.5,0.37,10.0,35.0,5976.0,0.05482183997810686,1.3513513513513513,0.0010692714542243822,0.01345807175144481,"{""benchmark"":""SPY"",""history_period"":""4y"",""market_data_source"":""yahoo"",""option_dte_max"":56,""option_dte_min"":25,""option_monthly_only"":true,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,
EWY,ETF,marketCap,11148732416.0,147.47000122070312,2.037,0.013812978796626118,1.4562392113479299,0.3615460880096865,1.5485380428462445,0.2736400416043142,2026-05-15,29.0,155.0,5.1,5.6,5.35,10964.0,1158.0,79789.0,0.05106122409280722,0.09345794392523366,0.03627856483159044,0.4566095228803625,"{""benchmark"":""SPY"",""history_period"":""4y"",""market_data_source"":""yahoo"",""option_dte_max"":56,""option_dte_min"":25,""option_monthly_only"":true,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,
SGOV,ETF,totalAssets,83568402432.0,100.52999877929688,3.9669999999999996,0.0394608579346463,-0.0019252143281957754,0.001986374038101318,0.15108399604374245,9.953413645580333e-05,2026-05-15,29.0,101.0,0.0,0.05,0.05,29.0,1.0,270.0,0.00467523352641197,1.0,0.0004973639769932733,0.00625992591732913,"{""benchmark"":""SPY"",""history_period"":""4y"",""market_data_source"":""yahoo"",""option_dte_max"":56,""option_dte_min"":25,""option_monthly_only"":true,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,
XLP,ETF,marketCap,17114305536.0,81.43000030517578,2.175,0.026710057618184173,0.13057410125430885,0.1263976796763251,0.17434912714308237,0.13365469228650917,2026-05-15,29.0,86.0,0.0,0.35,0.21,237.0,53.0,7768.0,0.056121818466132956,1.6666666666666665,0.0025789021148591613,0.032458595583572204,"{""benchmark"":""SPY"",""history_period"":""4y"",""market_data_source"":""yahoo"",""option_dte_max"":56,""option_dte_min"":25,""option_monthly_only"":true,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,
IEFA,ETF,totalAssets,169633218560.0,96.18000030517578,3.178,0.03304221241335326,0.7780507812973837,0.14269582723776483,0.5724284727124864,0.13757155208770544,2026-05-15,29.0,98.0,0.05,3.0,1.525,37.0,1.0,118.0,0.018922849750981685,1.9344262295081969,0.015855687202757623,0.19956295962091491,"{""benchmark"":""SPY"",""history_period"":""4y"",""market_data_source"":""yahoo"",""option_dte_max"":56,""option_dte_min"":25,""option_monthly_only"":true,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,
XLY,ETF,marketCap,14145359872.0,117.62999725341797,0.893,0.0075916009593722245,1.2387483375798545,0.19486216065661272,0.679594322060108,0.26007391650549205,2026-05-15,29.0,124.0,0.0,4.8,0.75,121.0,25.0,7810.0,0.05415287677733027,6.3999999999999995,0.0063759246579274,0.08024870690150004,"{""benchmark"":""SPY"",""history_period"":""4y"",""market_data_source"":""yahoo"",""option_dte_max"":56,""option_dte_min"":25,""option_monthly_only"":true,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,
QQQM,ETF,totalAssets,68830765056.0,263.69000244140625,1.2690000000000001,0.004812469142746437,1.231724116067102,0.17030651126102847,1.0875581030281647,0.22703422849988042,2026-05-15,29.0,275.0,1.25,1.8,1.525,107.0,22.0,2207.0,0.04289126418854994,0.3606557377049181,0.005783306101409231,0.07278988713842653,"{""benchmark"":""SPY"",""history_period"":""4y"",""market_data_source"":""yahoo"",""option_dte_max"":56,""option_dte_min"":25,""option_monthly_only"":true,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,
FXI,ETF,marketCap,4819423232.0,37.22999954223633,0.925,0.024845554965710247,0.827733291366818,0.20113135030667506,0.41077329134770646,0.2871831930448979,2026-05-15,29.0,39.0,0.31,0.48,0.395,49080.0,17279.0,339776.0,0.04754231747318882,0.430379746835443,0.010609723471843835,0.13353617473182758,"{""benchmark"":""SPY"",""history_period"":""4y"",""market_data_source"":""yahoo"",""option_dte_max"":56,""option_dte_min"":25,""option_monthly_only"":true,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,
