ticker,asset_type,size_metric_name,size_metric,price,ttm_dividends,dividend_yield,beta_1y,realized_vol_1y,total_return_3y,max_drawdown_3y,selected_expiration,selected_dte,selected_strike,selected_call_bid,selected_call_ask,selected_call_mid,selected_call_open_interest,selected_call_volume,expiration_total_call_open_interest,selected_call_otm_pct,selected_call_spread_pct,selected_call_yield,annualized_call_yield,metrics_signature,as_of_date,error
XLF,ETF,marketCap,46089322496.0,52.16999816894531,0.792,0.0151811391182192,0.8498920968646847,0.1535296317104587,0.6931882920114711,0.1554028047713725,2026-05-22,36.0,55.0,0.0,0.0,0.3,0.0,127.0,0.0,0.0542457720985558,0.0,0.0057504314841739,0.058302985881208,"{""benchmark"":""SPY"",""history_period"":""4y"",""option_dte_max"":45,""option_dte_min"":25,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,
XLK,ETF,marketCap,40890015744.0,150.3000030517578,0.765,0.0050898202559354,1.4409321812529112,0.2113685223055927,1.0793585988967431,0.2565630300156897,2026-05-22,36.0,156.0,0.0,0.0,2.16,0.0,4.0,0.0,0.0379241306221351,0.0,0.0143712571932295,0.1457085798757997,"{""benchmark"":""SPY"",""history_period"":""4y"",""option_dte_max"":45,""option_dte_min"":25,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,
GDX,ETF,totalAssets,28155811840.0,97.7699966430664,0.633,0.0064743788660535,0.494813557919653,0.4443449184638822,1.928637744135341,0.3083563080157382,2026-05-22,36.0,102.0,0.0,0.0,4.6,0.0,1.0,0.0,0.0432648409754607,0.0,0.047049198710658,0.4770265980386161,"{""benchmark"":""SPY"",""history_period"":""4y"",""option_dte_max"":45,""option_dte_min"":25,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,
XLE,ETF,marketCap,10395001856.0,55.7599983215332,1.4915,0.0267485660849458,0.1752240645264275,0.1979940563323347,0.4220254584421503,0.2013728915336051,2026-05-22,36.0,58.5,0.0,0.0,1.04,0.0,157.0,0.0,0.0491391994430652,0.0,0.0186513635456544,0.1891041026156635,"{""benchmark"":""SPY"",""history_period"":""4y"",""option_dte_max"":45,""option_dte_min"":25,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,
EEM,ETF,marketCap,46799282176.0,62.20000076293945,1.215,0.0195337618182784,0.9633829975801376,0.1818761216204482,0.6883825566408621,0.1729243404422158,2026-05-22,36.0,65.0,0.0,0.0,0.8,0.0,2524.0,0.0,0.0450160643523476,0.0,0.0128617361766442,0.1304037140131989,"{""benchmark"":""SPY"",""history_period"":""4y"",""option_dte_max"":45,""option_dte_min"":25,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,
EFA,ETF,marketCap,96946102272.0,103.30999755859376,3.247,0.0314296784118924,0.7820261702668132,0.1434915695143221,0.5775274950848792,0.1405348189539503,2026-05-22,36.0,105.0,0.0,0.0,1.85,0.0,1.0,0.0,0.0163585565903023,0.0,0.017907269806591,0.1815598188723813,"{""benchmark"":""SPY"",""history_period"":""4y"",""option_dte_max"":45,""option_dte_min"":25,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,
XLV,ETF,marketCap,29172017152.0,147.77000427246094,2.5069999999999997,0.0169655540875369,0.5592386413323914,0.160100808283057,0.1602968935138726,0.1710899444810851,2026-05-22,36.0,155.0,0.0,0.0,0.87,0.0,1.0,0.0,0.0489273568281711,0.0,0.0058875277447774,0.0596929896345494,"{""benchmark"":""SPY"",""history_period"":""4y"",""option_dte_max"":45,""option_dte_min"":25,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,
XLI,ETF,marketCap,23387637760.0,171.17999267578125,2.047,0.0119581731953749,0.9287460272361238,0.1537939664852924,0.8036570575448405,0.1849071383832166,2026-05-22,36.0,180.0,0.0,0.0,2.03,0.0,1.0,0.0,0.0515247558219262,0.0,0.0118588625239917,0.1202356894793605,"{""benchmark"":""SPY"",""history_period"":""4y"",""option_dte_max"":45,""option_dte_min"":25,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,
VTI,ETF,marketCap,715931123712.0,345.239990234375,3.769,0.010917043525118,1.0159834795071228,0.1354108761517052,0.7631620269493837,0.1930360003553389,2026-05-15,29.0,365.0,0.0,0.0,0.35,0.0,9.0,0.0,0.0572355761921161,0.0,0.0010137875388143,0.0127597397126634,"{""benchmark"":""SPY"",""history_period"":""4y"",""option_dte_max"":45,""option_dte_min"":25,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,
EWY,ETF,marketCap,10955952128.0,144.9199981689453,2.037,0.0140560310912045,1.454933737025342,0.3613189777448276,1.5101231416933256,0.2736400416043142,2026-05-22,36.0,150.0,0.0,0.0,8.6,0.0,7.0,0.0,0.0350538358766228,0.0,0.0593430865902597,0.6016729612623553,"{""benchmark"":""SPY"",""history_period"":""4y"",""option_dte_max"":45,""option_dte_min"":25,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,
XLP,ETF,marketCap,17036541952.0,81.05999755859375,2.175,0.0268319771219807,0.1320627590255084,0.1266126548500092,0.1637540219120614,0.1336548916483178,2026-05-22,36.0,85.0,0.0,0.0,0.5,0.0,3.0,0.0,0.0486060024682117,0.0,0.0061682706027541,0.0625394102779244,"{""benchmark"":""SPY"",""history_period"":""4y"",""option_dte_max"":45,""option_dte_min"":25,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,
IEFA,ETF,totalAssets,169633218560.0,96.43000030517578,3.178,0.0329565486875708,0.7761245392002983,0.1428250476249129,0.5870491599801784,0.1375715520877054,2026-05-15,29.0,98.0,0.0,0.0,1.12,0.0,1.0,0.0,0.0162812370616569,0.0,0.011614642709276,0.1461842961684748,"{""benchmark"":""SPY"",""history_period"":""4y"",""option_dte_max"":45,""option_dte_min"":25,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,
XLY,ETF,marketCap,14211500032.0,118.18000030517578,0.893,0.0075562700769504,1.2400429639711188,0.1949530628904846,0.6612909003394205,0.260073916505492,2026-05-22,36.0,121.0,0.0,0.0,1.2,0.0,1.0,0.0,0.0238619029238631,0.0,0.0101540023430465,0.1029503015336666,"{""benchmark"":""SPY"",""history_period"":""4y"",""option_dte_max"":45,""option_dte_min"":25,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,
QQQM,ETF,totalAssets,68830765056.0,262.4800109863281,1.269,0.0048346538665228,1.2306437087574202,0.1702771259341359,1.0594187163114022,0.2270341593196707,2026-05-15,29.0,275.0,0.0,0.0,1.3,0.0,64.0,0.0,0.0476988284426884,0.0,0.0049527580980927,0.0623364381311668,"{""benchmark"":""SPY"",""history_period"":""4y"",""option_dte_max"":45,""option_dte_min"":25,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,
FXI,ETF,marketCap,4774116352.0,36.880001068115234,0.925,0.0250813441759824,0.827827323284274,0.2010330681663839,0.3592356854460583,0.2871831451942106,2026-05-22,36.0,38.5,0.0,0.0,0.45,0.0,1.0,0.0,0.0439262170544063,0.0,0.012201735004532,0.1237120354626163,"{""benchmark"":""SPY"",""history_period"":""4y"",""option_dte_max"":45,""option_dte_min"":25,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,
XBI,ETF,totalAssets,7434448896.0,136.4499969482422,0.4409999999999999,0.0032319531686561,1.058523670574676,0.2594712692662357,0.7843671103612828,0.3299451933595739,2026-05-22,36.0,144.0,0.0,0.0,2.03,0.0,3.0,0.0,0.0553316469081466,0.0,0.0148772447446078,0.1508387314383856,"{""benchmark"":""SPY"",""history_period"":""4y"",""option_dte_max"":45,""option_dte_min"":25,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,
IAU,ETF,marketCap,87546339328.0,90.23999786376952,0.0,0.0,-0.0024354366733971,0.273154328514363,1.3753617761727734,0.1917889476761143,2026-05-22,36.0,95.0,0.0,0.0,1.88,0.0,1.0,0.0,0.0527482518718183,0.0,0.0208333338265159,0.2112268568521759,"{""benchmark"":""SPY"",""history_period"":""4y"",""option_dte_max"":45,""option_dte_min"":25,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,
KRE,ETF,totalAssets,3711147008.0,69.16999816894531,1.573,0.0227410733213842,1.0605087750325024,0.2399801168860608,0.7569947187931527,0.282009772405664,2026-05-22,36.0,74.0,0.0,0.0,0.78,0.0,51.0,0.0,0.0698279884185855,0.0,0.011276565283331,0.1143318424559952,"{""benchmark"":""SPY"",""history_period"":""4y"",""option_dte_max"":45,""option_dte_min"":25,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,
IWF,ETF,marketCap,132795310080.0,468.9100036621094,1.689,0.0036019704992625,1.2316115081804069,0.1706804100439068,0.966240321954124,0.2335668776180857,2026-05-15,29.0,490.0,0.0,0.0,0.96,0.0,1.0,246.0,0.0449766398097315,0.0,0.0020473011718721,0.0257677561287353,"{""benchmark"":""SPY"",""history_period"":""4y"",""option_dte_max"":45,""option_dte_min"":25,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,
VEA,ETF,totalAssets,282201522176.0,68.69999694824219,1.877,0.0273216897143985,0.7989709866131699,0.1459898815592068,0.661977570818624,0.1345333958583517,2026-05-15,29.0,72.0,0.0,0.0,0.34,0.0,26.0,0.0,0.0480349810531142,0.0,0.0049490540771952,0.0622898185578024,"{""benchmark"":""SPY"",""history_period"":""4y"",""option_dte_max"":45,""option_dte_min"":25,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,
IEMG,ETF,marketCap,87794532352.0,76.29000091552734,1.849,0.0242364658252831,0.9425657021399004,0.1774752548784959,0.6960991265146736,0.1720626167574837,2026-05-15,29.0,80.0,0.0,0.0,0.8,0.0,2.0,0.0,0.0486302141820731,0.0,0.0104863021418207,0.1319827683367092,"{""benchmark"":""SPY"",""history_period"":""4y"",""option_dte_max"":45,""option_dte_min"":25,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,
XLU,ETF,marketCap,7513869312.0,46.02000045776367,1.1895,0.0258474573700124,0.308427637884783,0.1413270601919892,0.4469307644272036,0.1839225019757951,2026-05-22,36.0,48.5,0.0,0.0,0.27,0.0,1.0,0.0,0.0538896027285447,0.0,0.005867014283231,0.0594850059272039,"{""benchmark"":""SPY"",""history_period"":""4y"",""option_dte_max"":45,""option_dte_min"":25,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,
SPLG,ETF,totalAssets,97328324608.0,82.37999725341797,0.8841410000000001,0.0107324718314835,0.9991865255178078,0.1330740836341884,0.7797037631984562,0.1872341782679583,2026-06-18,63.0,86.0,0.0,0.0,2.85,31.0,1.0,2866.0,0.0439427393454039,0.0,0.0345957768271442,0.2004358498715497,"{""benchmark"":""SPY"",""history_period"":""4y"",""option_dte_max"":45,""option_dte_min"":25,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,
IJH,ETF,marketCap,18368063488.0,71.36000061035156,0.889,0.012457959534701,1.0310650864572697,0.164453369890271,0.49365007351437,0.2410465470096296,2026-05-15,29.0,75.0,0.0,0.0,0.05,0.0,1.0,45.0,0.0510089596204461,0.0,0.0007006726397469,0.0088188108106083,"{""benchmark"":""SPY"",""history_period"":""4y"",""option_dte_max"":45,""option_dte_min"":25,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,
GLDM,ETF,totalAssets,29616130048.0,94.91000366210938,0.0,0.0,-0.0050742586390537,0.2726593242464995,1.3858724629097874,0.1914395003714658,,,,,,,,,,,,,,"{""benchmark"":""SPY"",""history_period"":""4y"",""option_dte_max"":45,""option_dte_min"":25,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,
IWD,ETF,marketCap,68415709184.0,224.02000427246097,3.5789999999999997,0.0159762518156507,0.7498776186504472,0.115844767693327,0.5433936847470007,0.1571345026578672,2026-05-15,29.0,235.0,0.0,0.0,0.4,0.0,28.0,189.0,0.0490134609326442,0.0,0.0017855548271193,0.0224733624792613,"{""benchmark"":""SPY"",""history_period"":""4y"",""option_dte_max"":45,""option_dte_min"":25,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,
VTV,ETF,marketCap,85715673088.0,202.0399932861328,3.972,0.0196594740249014,0.6482423767586126,0.1100222618904101,0.5485672917630313,0.1451953475689873,2026-05-15,29.0,210.0,0.0,0.0,0.45,0.0,4.0,196.0,0.0393981735219821,0.0,0.0022272818004042,0.028033029556812,"{""benchmark"":""SPY"",""history_period"":""4y"",""option_dte_max"":45,""option_dte_min"":25,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,
XLC,ETF,totalAssets,24108154880.0,117.36000061035156,1.3969999999999998,0.0119035445870369,0.7939998699278227,0.1392786482834573,1.0677788389738407,0.1797084647189051,2026-05-22,36.0,121.0,0.0,0.0,1.05,0.0,1.0,0.0,0.0310156728929615,0.0,0.008946830219319,0.0907109175014296,"{""benchmark"":""SPY"",""history_period"":""4y"",""option_dte_max"":45,""option_dte_min"":25,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,
KWEB,ETF,totalAssets,6039135744.0,29.63999938964844,2.096,0.0707152511187977,1.1444323445903686,0.2643900633362036,0.1039362196225479,0.3136365152934044,2026-05-22,36.0,31.0,0.0,0.0,0.76,0.0,6728.0,0.0,0.0458839621577904,0.0,0.0256410261690297,0.2599715153248845,"{""benchmark"":""SPY"",""history_period"":""4y"",""option_dte_max"":45,""option_dte_min"":25,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,
IJR,ETF,marketCap,74826096640.0,132.25999450683594,1.598,0.0120822627126104,1.1003849504292211,0.1844071084361299,0.4451149834427976,0.2802412585809234,2026-05-15,29.0,140.0,0.0,0.0,0.55,0.0,5.0,28.0,0.0585211387768809,0.0,0.0041584759023377,0.0523394380811475,"{""benchmark"":""SPY"",""history_period"":""4y"",""option_dte_max"":45,""option_dte_min"":25,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,
XLB,ETF,marketCap,3695439616.0,51.380001068115234,0.8745,0.0170202409852164,0.7602996166546607,0.1679353464815919,0.3516694558502808,0.2316583043169939,2026-05-22,36.0,55.0,0.0,0.0,0.53,0.0,1.0,0.0,0.0704554078752486,0.0,0.0103152975667978,0.1045856558855893,"{""benchmark"":""SPY"",""history_period"":""4y"",""option_dte_max"":45,""option_dte_min"":25,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,
VUG,ETF,marketCap,117562261504.0,485.6600036621094,1.988,0.0040933986431032,1.2500324012528938,0.1738624769512751,1.0040686829035352,0.2284542611248503,2026-05-15,29.0,500.0,0.0,0.0,4.6,0.0,68.0,0.0,0.0295268217060498,0.0,0.0094716467596956,0.1192121057685832,"{""benchmark"":""SPY"",""history_period"":""4y"",""option_dte_max"":45,""option_dte_min"":25,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,
ARKK,ETF,totalAssets,5980084736.0,77.47000122070312,0.0,0.0,2.1588725042675208,0.3740701994655935,1.0148590214523598,0.3955535608681026,2026-05-22,36.0,80.0,0.0,0.0,2.38,0.0,19.0,0.0,0.0326577867488242,0.0,0.0307215691557775,0.3114825761627443,"{""benchmark"":""SPY"",""history_period"":""4y"",""option_dte_max"":45,""option_dte_min"":25,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,
IYR,ETF,marketCap,4958194688.0,100.47000122070312,2.247,0.0223648847685788,0.4569634195698793,0.1341505055002939,0.275276172723907,0.1752353717357163,2026-05-22,36.0,104.0,0.0,0.0,0.51,0.0,,0.0,0.0351348535523803,0.0,0.0050761420703049,0.0514664404350362,"{""benchmark"":""SPY"",""history_period"":""4y"",""option_dte_max"":45,""option_dte_min"":25,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,
EWJ,ETF,marketCap,20294598656.0,89.06999969482422,3.652,0.0410014596666964,0.9180858229718912,0.1944915149722052,0.6811987670576667,0.1467618828956735,2026-05-22,36.0,93.0,0.0,0.0,1.27,0.0,7.0,0.0,0.0441226037795097,0.0,0.0142584484602148,0.1445648246660668,"{""benchmark"":""SPY"",""history_period"":""4y"",""option_dte_max"":45,""option_dte_min"":25,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,
ACWI,ETF,totalAssets,28206403584.0,148.8000030517578,2.196,0.014758064213454,0.9466587332291234,0.1306069683049507,0.715045901748038,0.1654717123897126,2026-05-15,29.0,150.0,0.0,0.0,0.73,0.0,,0.0,0.0080644954545114,0.0,0.0049059138778786,0.0617468470836447,"{""benchmark"":""SPY"",""history_period"":""4y"",""option_dte_max"":45,""option_dte_min"":25,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,
MDY,ETF,marketCap,36097396736.0,651.4000244140625,7.122,0.0109333738610253,1.0269594375597275,0.1638987573283736,0.4811945859460012,0.2403443614574618,2026-05-15,29.0,680.0,0.0,0.0,2.81,0.0,2.0,0.0,0.0439053953239614,0.0,0.0043137855306769,0.0542941971964513,"{""benchmark"":""SPY"",""history_period"":""4y"",""option_dte_max"":45,""option_dte_min"":25,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,
VT,ETF,totalAssets,79217811456.0,148.6199951171875,2.5149999999999997,0.0169223528638721,0.935664860505038,0.129818198202608,0.7105106834914405,0.1651450092385108,2026-05-15,29.0,155.0,0.0,0.0,0.41,0.0,78.0,25.0,0.0429283077137894,0.0,0.0027587135881461,0.034721739988736,"{""benchmark"":""SPY"",""history_period"":""4y"",""option_dte_max"":45,""option_dte_min"":25,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,
SCHD,ETF,totalAssets,84820000768.0,30.649999618530273,1.0550000000000002,0.034420881341942,0.4522075615310284,0.1175228351755991,0.398182089649377,0.1612483243147001,2026-05-22,36.0,32.0,0.0,0.0,0.06,0.0,16.0,0.0,0.0440456899925554,0.0,0.001957585668736,0.0198477435857959,"{""benchmark"":""SPY"",""history_period"":""4y"",""option_dte_max"":45,""option_dte_min"":25,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,
VWO,ETF,marketCap,82378588160.0,58.09000015258789,1.452,0.0249956962676185,0.8272944580622275,0.1529993432675571,0.5694758923076748,0.1736790808132112,2026-05-15,29.0,61.0,0.0,0.0,0.45,0.0,3.0,0.0,0.0500946779095932,0.0,0.0077466000829396,0.0975003113887228,"{""benchmark"":""SPY"",""history_period"":""4y"",""option_dte_max"":45,""option_dte_min"":25,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,
VXUS,ETF,totalAssets,582269730816.0,82.6500015258789,2.2880000000000003,0.0276830000938789,0.8059645646687965,0.142257626874309,0.6379652708635262,0.1357994832214794,2026-05-15,29.0,86.0,0.0,0.0,0.46,0.0,1.0,0.0,0.0405323461860089,0.0,0.0055656381307623,0.0700502730251126,"{""benchmark"":""SPY"",""history_period"":""4y"",""option_dte_max"":45,""option_dte_min"":25,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,
XOP,ETF,marketCap,11580329984.0,164.25999450683594,3.252,0.0197978820696031,0.2706063899652305,0.2682009172898414,0.3097114799221931,0.3497717778993119,2026-05-22,36.0,169.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0288567250193521,0.0,0.0365274576929947,0.3703478349428634,"{""benchmark"":""SPY"",""history_period"":""4y"",""option_dte_max"":45,""option_dte_min"":25,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,
SCHX,ETF,totalAssets,61436944384.0,27.59000015258789,0.299,0.0108372598168309,1.007197026592354,0.1340670514917825,0.7795947733075534,0.1903751409817511,2026-05-15,29.0,29.0,0.0,0.0,0.25,0.0,1.0,3.0,0.051105467184271,0.0,0.0090612540274506,0.1140468179317059,"{""benchmark"":""SPY"",""history_period"":""4y"",""option_dte_max"":45,""option_dte_min"":25,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,
IWB,ETF,marketCap,48010829824.0,383.3200073242187,3.765,0.009822080580353,1.0004348635512483,0.133158428433935,0.7653766289912587,0.1909491164470148,2026-05-15,29.0,400.0,0.0,0.0,0.73,0.0,8.0,8.0,0.0435145370893019,0.0,0.0019044140301879,0.0239693490006417,"{""benchmark"":""SPY"",""history_period"":""4y"",""option_dte_max"":45,""option_dte_min"":25,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,
SPYG,ETF,marketCap,15114934272.0,109.37000274658205,0.5640000000000001,0.005156807038826,1.2431720595130178,0.1731966166223026,1.018571821936539,0.2214275330765032,2026-05-15,29.0,111.0,0.0,0.0,1.6,0.0,4.0,0.0,0.0149035129604484,0.0,0.0146292398264569,0.1841266391950611,"{""benchmark"":""SPY"",""history_period"":""4y"",""option_dte_max"":45,""option_dte_min"":25,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,
SCHG,ETF,totalAssets,48416563200.0,32.09000015258789,0.126,0.0039264568214668,1.2376608000252305,0.1711576534562144,1.0149920738831937,0.2339261301231261,2026-05-15,29.0,34.0,0.0,0.0,0.1,0.0,62.0,0.0,0.0595200946815226,0.0,0.0031162355725927,0.0392215856550462,"{""benchmark"":""SPY"",""history_period"":""4y"",""option_dte_max"":45,""option_dte_min"":25,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,
IVW,ETF,marketCap,16525271040.0,126.33999633789062,0.487,0.0038546779651436,1.2396979858624526,0.171593992818774,1.0111905295134125,0.2215364043207103,2026-05-15,29.0,132.0,0.0,0.0,0.21,0.0,23.0,0.0,0.0447997769999293,0.0,0.0016621814634089,0.0209205597980785,"{""benchmark"":""SPY"",""history_period"":""4y"",""option_dte_max"":45,""option_dte_min"":25,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,
VGT,ETF,totalAssets,121284206592.0,784.02001953125,3.0629999999999997,0.0039067879948158,1.4654049412227532,0.2130445621174805,1.1169622524530154,0.2722878063366321,2026-05-15,29.0,825.0,0.0,0.0,4.5,0.0,3.0,84.0,0.0522690485547181,0.0,0.005739649355753,0.0722404143051671,"{""benchmark"":""SPY"",""history_period"":""4y"",""option_dte_max"":45,""option_dte_min"":25,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,
INDA,ETF,totalAssets,6745649664.0,49.97999954223633,0.0,0.0,0.472251670648061,0.1501947994040789,0.2587239598344497,0.2272196508482873,2026-05-15,29.0,52.0,0.0,0.0,0.55,0.0,16.0,0.0,0.0404161759956929,0.0,0.0110044018614929,0.1385036786015486,"{""benchmark"":""SPY"",""history_period"":""4y"",""option_dte_max"":45,""option_dte_min"":25,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,
