ticker,asset_type,size_metric_name,size_metric,price,ttm_dividends,dividend_yield,beta_1y,realized_vol_1y,total_return_3y,max_drawdown_3y,selected_expiration,selected_dte,selected_strike,selected_call_bid,selected_call_ask,selected_call_mid,selected_call_open_interest,selected_call_volume,expiration_total_call_open_interest,selected_call_otm_pct,selected_call_spread_pct,selected_call_yield,annualized_call_yield,metrics_signature,as_of_date,error,status,fail_reasons,score_total,score_dividend,score_call,score_liquidity,score_quality,score_risk_fit,combined_income_score_proxy
KMI,EQUITY,marketCap,70560137216.0,31.71500015258789,1.172,0.0369541224771006,0.1930987909389692,0.2026152499019742,1.0879179026737935,0.1839524426556676,2026-05-22,36,33.0,0.39,0.49,0.44,201.0,280.0,279.0,0.0405171004644393,0.2272727272727272,0.0138735613395258,0.1406624969146371,"{""benchmark"":""SPY"",""history_period"":""4y"",""option_dte_max"":45,""option_dte_min"":25,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,,FAIL,selected_call_spread_pct>0.08,0.486427,0.139082,0.672187,0.0,1.0,1.0,0.17761661939173767
BMY,EQUITY,marketCap,119114842112.0,58.34000015258789,2.5,0.0428522453455822,0.4498005017904101,0.2750245824655308,-0.0453541457436762,0.4089641375105606,2026-05-22,36,61.0,1.11,1.39,1.25,170.0,4.0,732.0,0.0455947864322059,0.2239999999999998,0.0214261226727911,0.217237077099132,"{""benchmark"":""SPY"",""history_period"":""4y"",""option_dte_max"":45,""option_dte_min"":25,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,,FAIL,selected_call_spread_pct>0.08;option_liquidity<oi:500|vol:10,0.475964,0.257045,1.0,0.0,0.078021,1.0,0.2600893224447142
XLE,ETF,marketCap,10554394624.0,56.6150016784668,1.4915,0.0263446075383105,0.1745954588174581,0.1984486804325059,0.44282890957521,0.2013728092644304,2026-05-22,36,59.5,0.65,1.0,0.825,8.0,2.0,1076.0,0.0509581954605946,0.4242424242424242,0.0145721094328569,0.1477449984164666,"{""benchmark"":""SPY"",""history_period"":""4y"",""option_dte_max"":45,""option_dte_min"":25,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,,FAIL,dividend_yield<0.03;selected_call_spread_pct>0.08;option_liquidity<oi:500|vol:10,0.460007,0.0,0.731208,0.0,0.937632,1.0,0.1740896059547771
T,EQUITY,marketCap,184850235392.0,26.405000686645508,1.112,0.0421132350343925,-0.1450168701331109,0.2196640787928464,0.5713848384190969,0.3141377596794467,2026-05-22,36,28.0,0.27,0.35,0.31,911.0,903.0,1878.0,0.0604051987077269,0.2580645161290321,0.0117402004142641,0.1190325875335112,"{""benchmark"":""SPY"",""history_period"":""4y"",""option_dte_max"":45,""option_dte_min"":25,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,,FAIL,selected_call_spread_pct>0.08,0.447164,0.242265,0.491938,0.063933,0.841533,1.0,0.16114582256790372
MRK,EQUITY,marketCap,285215129600.0,115.36000061035156,3.3200000000000003,0.0287794728019625,0.4857450333703916,0.2775941516133426,0.1117504949967991,0.4344339986389608,2026-05-22,36,121.0,2.2,3.15,2.675,20.0,2.0,558.0,0.0488904244088772,0.3551401869158878,0.0231882800437499,0.2351033948880205,"{""benchmark"":""SPY"",""history_period"":""4y"",""option_dte_max"":45,""option_dte_min"":25,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,,FAIL,dividend_yield<0.03;selected_call_spread_pct>0.08;option_liquidity<oi:500|vol:10,0.430619,0.0,1.0,0.0,0.204128,1.0,0.26388286768998304
SLB,EQUITY,marketCap,78103961600.0,52.029998779296875,1.15,0.022102633614852,0.7336478957214222,0.3333705884321874,0.0803618275140991,0.4663097272636233,2026-05-22,36,55.0,1.36,1.65,1.505,240.0,9.0,374.0,0.0570824772320561,0.1926910299003321,0.0289256205133499,0.2932736524270198,"{""benchmark"":""SPY"",""history_period"":""4y"",""option_dte_max"":45,""option_dte_min"":25,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,,FAIL,dividend_yield<0.03;selected_call_spread_pct>0.08;max_drawdown_3y>0.45;option_liquidity<oi:500|vol:10,0.421332,0.0,1.0,0.0,0.142213,1.0,0.3153762860418718
JNJ,EQUITY,marketCap,562807767040.0,233.5399932861328,5.2,0.0222659936177568,0.0435400076500893,0.1666897552297642,0.557876534131994,0.1594615923779369,2026-05-22,36,245.0,1.88,2.77,2.325,276.0,3.0,1004.0,0.0490708531443109,0.3827956989247312,0.009955468300247,0.1009373869330601,"{""benchmark"":""SPY"",""history_period"":""4y"",""option_dte_max"":45,""option_dte_min"":25,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,,FAIL,dividend_yield<0.03;selected_call_spread_pct>0.08;option_liquidity<oi:500|vol:10,0.352343,0.0,0.341145,0.0,1.0,1.0,0.12320338055081691
PFE,EQUITY,marketCap,154808614912.0,27.21500015258789,1.72,0.0632004405789593,0.5223319409627571,0.2546447475720356,-0.2116009522785473,0.4182861848009042,2026-05-22,36,29.0,0.19,0.25,0.22,500.0,111.0,2207.0,0.0655888237150119,0.2727272727272727,0.0080837772833552,0.081960519678463,"{""benchmark"":""SPY"",""history_period"":""4y"",""option_dte_max"":45,""option_dte_min"":25,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,,FAIL,selected_call_spread_pct>0.08;total_return_3y<-0.05,0.329361,0.664009,0.183004,0.0,0.05638,1.0,0.1451609602574223
O,EQUITY,marketCap,59765424128.0,64.09500122070312,3.236,0.0504875565702423,0.052741879387585,0.1542613197650423,0.2228691936690152,0.2648453414248445,2026-05-15,29,67.5,0.25,0.35,0.3,635.0,142.0,4907.0,0.0531242486067233,0.3333333333333332,0.0046805522160298,0.0589103985810657,"{""benchmark"":""SPY"",""history_period"":""4y"",""option_dte_max"":45,""option_dte_min"":25,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,,FAIL,annualized_call_yield<0.06;selected_call_spread_pct>0.08,0.300664,0.409751,0.0,0.021,0.626839,1.0,0.109397955151308
KO,EQUITY,marketCap,323048210432.0,75.05500030517578,2.06,0.0274465390929848,-0.075242246685505,0.1574120321855065,0.3092484418286234,0.1726646942804628,2026-05-22,36,79.0,0.55,0.77,0.66,29.0,3.0,680.0,0.052561450653304,0.3333333333333332,0.0087935513598883,0.0891568401766459,"{""benchmark"":""SPY"",""history_period"":""4y"",""option_dte_max"":45,""option_dte_min"":25,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,,FAIL,dividend_yield<0.03;selected_call_spread_pct>0.08;option_liquidity<oi:500|vol:10,0.291678,0.0,0.242974,0.0,0.791907,1.0,0.11660337926963069
SPYD,ETF,totalAssets,7048502272.0,46.0,1.988,0.0432173913043478,0.4762291872475319,0.1242523780806294,0.3875592613522145,0.1612985263075049,2026-05-15,29,48.0,0.0,0.75,0.09,9.0,4.0,164.0,0.0434782608695651,8.333333333333334,0.0019565217391304,0.0246251874062968,"{""benchmark"":""SPY"",""history_period"":""4y"",""option_dte_max"":45,""option_dte_min"":25,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,,FAIL,size_metric<10000000000;annualized_call_yield<0.06;selected_call_spread_pct>0.08;realized_vol_1y<0.15;option_liquidity<oi:500|vol:10,0.284814,0.264348,0.0,0.0,0.877337,0.871262,0.0678425787106446
PSX,EQUITY,marketCap,65504518144.0,163.36000061035156,4.869999999999999,0.0298114592421922,0.4583721330845642,0.3075936605540385,0.7141282806979343,0.4436825095696579,2026-05-22,36,185.0,0.9,1.95,1.425,2.0,,57.0,0.1324681642311231,0.7368421052631577,0.0087230655893478,0.0884421927808878,"{""benchmark"":""SPY"",""history_period"":""4y"",""option_dte_max"":45,""option_dte_min"":25,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,,FAIL,dividend_yield<0.03;selected_call_spread_pct>0.08;option_liquidity<oi:500|vol:10,0.26279,0.0,0.237018,0.0,0.611231,1.0,0.11825365202308
SO,EQUITY,marketCap,106564050944.0,94.52999877929688,2.96,0.0313128111522653,-0.1053427632972116,0.1598823663100642,0.4582073265343014,0.1546443137257102,2026-05-22,36,100.0,0.25,0.8,0.525,13.0,,17.0,0.0578652416305871,1.0476190476190477,0.0055537925185605,0.0563092852576281,"{""benchmark"":""SPY"",""history_period"":""4y"",""option_dte_max"":45,""option_dte_min"":25,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,,FAIL,annualized_call_yield<0.06;selected_call_spread_pct>0.08;option_liquidity<oi:500|vol:10,0.249725,0.026256,0.0,0.0,0.954408,1.0,0.08762209640989341
DVY,ETF,marketCap,26679388160.0,152.41009521484375,5.244,0.0344071696340576,0.5480509754700771,0.1195879392860375,0.4390853222661519,0.1600021352993071,2026-05-15,29,160.0,0.0,0.3,0.39,5.0,1.0,8303.0,0.0497992260582029,0.7692307692307692,0.0025588856135168,0.032206663756333,"{""benchmark"":""SPY"",""history_period"":""4y"",""option_dte_max"":45,""option_dte_min"":25,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,,FAIL,annualized_call_yield<0.06;selected_call_spread_pct>0.08;realized_vol_1y<0.15;option_liquidity<oi:500|vol:10,0.246862,0.088143,0.0,0.0,0.933548,0.84794,0.06661383339039059
SCHD,ETF,totalAssets,84820000768.0,30.790000915527344,1.0550000000000002,0.034264370530368,0.4508853776512772,0.1173346707567404,0.4105142669406814,0.1612484389252632,2026-05-22,36,32.0,0.05,0.1,0.075,52.0,45.0,424.0,0.0392984426272768,0.6666666666666666,0.0024358557249076,0.0246968705442028,"{""benchmark"":""SPY"",""history_period"":""4y"",""option_dte_max"":45,""option_dte_min"":25,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,,FAIL,annualized_call_yield<0.06;selected_call_spread_pct>0.08;realized_vol_1y<0.15,0.240346,0.085287,0.0,0.0,0.902379,0.836673,0.058961241074570805
XLU,ETF,marketCap,7512236544.0,46.0099983215332,1.1895,0.0258530763615198,0.3084922573226152,0.1413277102303702,0.4480697278053995,0.1839226482917353,2026-05-22,36,48.5,0.2,0.3,0.25,83.0,1.0,254.0,0.0541187083091339,0.3999999999999999,0.0054336015892223,0.0550906827796153,"{""benchmark"":""SPY"",""history_period"":""4y"",""option_dte_max"":45,""option_dte_min"":25,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,,FAIL,size_metric<10000000000;dividend_yield<0.03;annualized_call_yield<0.06;selected_call_spread_pct>0.08;realized_vol_1y<0.15;option_liquidity<oi:500|vol:10,0.237166,0.0,0.0,0.0,0.943349,0.956639,0.0809437591411351
VYM,ETF,totalAssets,88722817024.0,153.52499389648438,3.513,0.0228822676415064,0.6867605493359111,0.1104635542660137,0.5704660881628785,0.1445532701788542,2026-05-15,29,161.0,0.05,0.75,0.4,3.0,2.0,10398.0,0.0486891802683002,1.7499999999999998,0.0026054389571883,0.0327925937715082,"{""benchmark"":""SPY"",""history_period"":""4y"",""option_dte_max"":45,""option_dte_min"":25,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,,FAIL,dividend_yield<0.03;annualized_call_yield<0.06;selected_call_spread_pct>0.08;realized_vol_1y<0.15;option_liquidity<oi:500|vol:10,0.230232,0.0,0.0,0.0,1.0,0.802318,0.0556748614130146
HDV,ETF,totalAssets,13547995136.0,133.55999755859375,3.959,0.0296421089575354,0.2379170888115382,0.0997403991351324,0.4297302464642385,0.1049372470709923,2026-05-15,29,140.0,0.0,0.75,0.65,15.0,1.0,8752.0,0.0482180485109771,1.1538461538461535,0.0048667266538009,0.0612536285737018,"{""benchmark"":""SPY"",""history_period"":""4y"",""option_dte_max"":45,""option_dte_min"":25,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,,FAIL,dividend_yield<0.03;selected_call_spread_pct>0.08;realized_vol_1y<0.15;option_liquidity<oi:500|vol:10,0.216506,0.0,0.010447,0.0,0.923342,0.748702,0.0908957375312372
