ticker,asset_type,size_metric_name,size_metric,price,ttm_dividends,dividend_yield,beta_1y,realized_vol_1y,total_return_3y,max_drawdown_3y,selected_expiration,selected_dte,selected_strike,selected_call_bid,selected_call_ask,selected_call_mid,selected_call_open_interest,selected_call_volume,expiration_total_call_open_interest,selected_call_otm_pct,selected_call_spread_pct,selected_call_yield,annualized_call_yield,metrics_signature,as_of_date,error
EEM,ETF,marketCap,46987378688.0,62.45000076293945,1.215,0.01945556421387642,0.963710128266634,0.1818709017556482,0.7072189522877623,0.17292427106413555,2026-05-15,29.0,65.5,0.46,0.65,0.555,415.0,566.0,415936.0,0.04883905844354364,0.34234234234234234,0.00888710957917812,0.11185499987586253,"{""benchmark"":""SPY"",""history_period"":""4y"",""option_dte_max"":56,""option_dte_min"":25,""option_monthly_only"":true,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,
EFA,ETF,marketCap,96664584192.0,103.01000213623047,3.247,0.03152121087917124,0.7840905309203315,0.14333459578533966,0.5629791944301157,0.14053481895395037,2026-05-15,29.0,108.0,0.08,0.75,0.415,6259.0,23.0,124505.0,0.048441877102092246,1.6144578313253013,0.004028734990716373,0.05070649212453365,"{""benchmark"":""SPY"",""history_period"":""4y"",""option_dte_max"":56,""option_dte_min"":25,""option_monthly_only"":true,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,
XLV,ETF,marketCap,28943013888.0,146.61000061035156,2.5069999999999997,0.01709978848348078,0.5575891148513848,0.16018026483769662,0.1508444661480206,0.1710898616110954,2026-05-15,29.0,154.0,0.22,0.93,0.5750000000000001,185.0,3.0,8215.0,0.050405834246525894,1.2347826086956522,0.00392196983566073,0.04936272379366091,"{""benchmark"":""SPY"",""history_period"":""4y"",""option_dte_max"":56,""option_dte_min"":25,""option_monthly_only"":true,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,
USO,ETF,marketCap,14987543552.0,125.83999633789062,0.0,0.0,-0.7418941067196151,0.40413227601922974,0.7374015712781685,0.2604932221954058,2026-05-15,29.0,132.0,7.6,8.35,7.975,135.0,2.0,121116.0,0.048951079476903914,0.09404388714733543,0.06337412771839628,0.797639883352229,"{""benchmark"":""SPY"",""history_period"":""4y"",""option_dte_max"":56,""option_dte_min"":25,""option_monthly_only"":true,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,
XLI,ETF,marketCap,23271505920.0,170.3300018310547,2.047,0.012017847578199166,0.9275925657719949,0.15379403903202646,0.7887535600015192,0.18490705013201525,2026-05-15,29.0,179.0,0.26,2.18,1.2200000000000002,21.0,23.0,13753.0,0.050901180506912835,1.5737704918032787,0.007162566705130916,0.09014954646113049,"{""benchmark"":""SPY"",""history_period"":""4y"",""option_dte_max"":56,""option_dte_min"":25,""option_monthly_only"":true,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,
VTI,ETF,marketCap,717569327104.0,346.0299987792969,3.769,0.010892119218842424,1.016212170495825,0.1353842626846323,0.7746827902562283,0.193035866749102,2026-05-15,29.0,365.0,0.0,0.5,0.37,10.0,35.0,5976.0,0.05482183997810686,1.3513513513513513,0.0010692714542243822,0.01345807175144481,"{""benchmark"":""SPY"",""history_period"":""4y"",""option_dte_max"":56,""option_dte_min"":25,""option_monthly_only"":true,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,
EWY,ETF,marketCap,11148732416.0,147.47000122070312,2.037,0.013812978796626118,1.4562395388907465,0.3615460880096865,1.5485380428462445,0.2736400416043142,2026-05-15,29.0,155.0,5.1,5.6,5.35,10964.0,1158.0,79789.0,0.05106122409280722,0.09345794392523366,0.03627856483159044,0.4566095228803625,"{""benchmark"":""SPY"",""history_period"":""4y"",""option_dte_max"":56,""option_dte_min"":25,""option_monthly_only"":true,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,
SGOV,ETF,totalAssets,83568402432.0,100.52999877929688,3.9669999999999996,0.0394608579346463,-0.00192526203022742,0.0019862957709191067,0.15108379493157442,9.972532909963139e-05,2026-05-15,29.0,101.0,0.0,0.05,0.05,29.0,1.0,270.0,0.00467523352641197,1.0,0.0004973639769932733,0.00625992591732913,"{""benchmark"":""SPY"",""history_period"":""4y"",""option_dte_max"":56,""option_dte_min"":25,""option_monthly_only"":true,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,
XLP,ETF,marketCap,17114305536.0,81.43000030517578,2.175,0.026710057618184173,0.13057448327736634,0.1263977014065138,0.17434912714308237,0.13365499846767626,2026-05-15,29.0,86.0,0.0,0.35,0.21,237.0,53.0,7768.0,0.056121818466132956,1.6666666666666665,0.0025789021148591613,0.032458595583572204,"{""benchmark"":""SPY"",""history_period"":""4y"",""option_dte_max"":56,""option_dte_min"":25,""option_monthly_only"":true,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,
IEFA,ETF,totalAssets,169633218560.0,96.18000030517578,3.178,0.03304221241335326,0.7780509929946429,0.14269584624437537,0.5724285707781855,0.13757155208770544,2026-05-15,29.0,98.0,0.05,3.0,1.525,37.0,1.0,118.0,0.018922849750981685,1.9344262295081969,0.015855687202757623,0.19956295962091491,"{""benchmark"":""SPY"",""history_period"":""4y"",""option_dte_max"":56,""option_dte_min"":25,""option_monthly_only"":true,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,
XLY,ETF,marketCap,14145359872.0,117.62999725341797,0.893,0.0075916009593722245,1.238748531878957,0.19486219053938011,0.6795945050305046,0.26007391650549205,2026-05-15,29.0,124.0,0.0,4.8,0.75,121.0,25.0,7810.0,0.05415287677733027,6.3999999999999995,0.0063759246579274,0.08024870690150004,"{""benchmark"":""SPY"",""history_period"":""4y"",""option_dte_max"":56,""option_dte_min"":25,""option_monthly_only"":true,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,
QQQM,ETF,totalAssets,68830765056.0,263.69000244140625,1.2690000000000001,0.004812469142746437,1.2317241621245174,0.1703065026482343,1.0875577247644093,0.22703415931967075,2026-05-15,29.0,275.0,1.25,1.8,1.525,107.0,22.0,2207.0,0.04289126418854994,0.3606557377049181,0.005783306101409231,0.07278988713842653,"{""benchmark"":""SPY"",""history_period"":""4y"",""option_dte_max"":56,""option_dte_min"":25,""option_monthly_only"":true,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,
FXI,ETF,marketCap,4819423232.0,37.22999954223633,0.925,0.024845554965710247,0.8277332812774699,0.20113135030667506,0.4107733933128046,0.2871832408955788,2026-05-15,29.0,39.0,0.31,0.48,0.395,49080.0,17279.0,339776.0,0.04754231747318882,0.430379746835443,0.010609723471843835,0.13353617473182758,"{""benchmark"":""SPY"",""history_period"":""4y"",""option_dte_max"":56,""option_dte_min"":25,""option_monthly_only"":true,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,
XBI,ETF,totalAssets,7434448896.0,135.4600067138672,0.44099999999999995,0.0032555734397055384,1.0580697656974474,0.2596422619258521,0.7907541484595038,0.32994526686830605,2026-05-15,29.0,140.0,2.11,2.84,2.4749999999999996,1260.0,42.0,10609.0,0.03351537768429802,0.29494949494949496,0.01827107542691884,0.22996353554570262,"{""benchmark"":""SPY"",""history_period"":""4y"",""option_dte_max"":56,""option_dte_min"":25,""option_monthly_only"":true,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,
IAU,ETF,marketCap,87468728320.0,90.16000366210938,0.0,0.0,-0.001724672741218686,0.2731366042359801,1.3608276225245546,0.19178894767611432,2026-05-15,29.0,95.0,0.9,1.3,1.1,1810.0,249.0,34996.0,0.053682299703861736,0.36363636363636365,0.012200531891307874,0.1535584186319784,"{""benchmark"":""SPY"",""history_period"":""4y"",""option_dte_max"":56,""option_dte_min"":25,""option_monthly_only"":true,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,
EWZ,ETF,marketCap,8316808704.0,41.470001220703125,1.6480000000000001,0.03973956960428703,0.9220011320270288,0.24321203565615276,0.7060204434728639,0.3135938454962821,2026-05-15,29.0,44.0,0.31,0.49,0.4,18516.0,3487.0,222087.0,0.061007926328051854,0.44999999999999996,0.00964552660298229,0.12140059345132882,"{""benchmark"":""SPY"",""history_period"":""4y"",""option_dte_max"":56,""option_dte_min"":25,""option_monthly_only"":true,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,
KRE,ETF,totalAssets,3711147008.0,68.83000183105469,1.573,0.022853406336686956,1.0643426360990906,0.2395600546427835,0.7676932720098895,0.282009689782874,2026-05-15,29.0,72.0,0.51,1.41,0.96,935.0,478.0,108828.0,0.04605547122788356,0.9374999999999999,0.013947406283038448,0.17554494114858735,"{""benchmark"":""SPY"",""history_period"":""4y"",""option_dte_max"":56,""option_dte_min"":25,""option_monthly_only"":true,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,
IWF,ETF,marketCap,132885938176.0,469.2300109863281,1.689,0.0035995140132867847,1.2322623093954213,0.17067690272374617,0.9790243660085762,0.2335668776180857,2026-05-15,29.0,495.0,1.2,2.0,1.6,20.0,21.0,1294.0,0.05491973746415546,0.5,0.0034098415756417147,0.04291697155549055,"{""benchmark"":""SPY"",""history_period"":""4y"",""option_dte_max"":56,""option_dte_min"":25,""option_monthly_only"":true,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,
VEA,ETF,totalAssets,282201522176.0,68.62999725341797,1.877,0.027349556682468322,0.8006234346595501,0.14591043303745926,0.6508650116426229,0.13453339585835178,2026-05-15,29.0,72.0,0.15,0.5,0.325,47.0,26.0,8584.0,0.04910393241221045,1.0769230769230769,0.004735538583805117,0.05960246838237475,"{""benchmark"":""SPY"",""history_period"":""4y"",""option_dte_max"":56,""option_dte_min"":25,""option_monthly_only"":true,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,
IEMG,ETF,marketCap,88197308416.0,76.63999938964844,1.849,0.024125783073136866,0.9429658734129505,0.1774814174843131,0.7146841632754712,0.17206267316470703,2026-05-15,29.0,80.0,0.55,1.0,0.775,4.0,2.0,313.0,0.04384134442993459,0.5806451612903225,0.010112213024164993,0.1272744053041456,"{""benchmark"":""SPY"",""history_period"":""4y"",""option_dte_max"":56,""option_dte_min"":25,""option_monthly_only"":true,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,
XLU,ETF,marketCap,7567749632.0,46.349998474121094,1.1895,0.025663431265572564,0.3089320796626906,0.14146660386622825,0.45877070595245373,0.1839223336759599,2026-05-15,29.0,49.0,0.08,0.2,0.14,4422.0,33.0,35345.0,0.057173713335902265,0.8571428571428571,0.003020496323816864,0.03801659166183294,"{""benchmark"":""SPY"",""history_period"":""4y"",""option_dte_max"":56,""option_dte_min"":25,""option_monthly_only"":true,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,
SPLG,ETF,totalAssets,97328324608.0,82.37999725341797,0.8841410000000001,0.010732471831483544,0.999239436917982,0.13307418885109254,0.7797037631984562,0.1872341782679583,2026-06-18,63.0,86.0,0.0,0.0,2.85,31.0,1.0,2866.0,0.043942739345403936,0.0,0.0345957768271442,0.20043584987154975,"{""benchmark"":""SPY"",""history_period"":""4y"",""option_dte_max"":56,""option_dte_min"":25,""option_monthly_only"":true,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,
VCIT,ETF,totalAssets,66028621824.0,83.12999725341797,3.928,0.047251294716462854,0.11136994162154919,0.04261064610058595,0.1812586675385881,0.06642316935148962,2026-05-15,29.0,87.0,0.0,0.15,0.15,1.0,1.0,114.0,0.04655362533917207,1.0,0.0018044028023089175,0.022710586994577755,"{""benchmark"":""SPY"",""history_period"":""4y"",""option_dte_max"":56,""option_dte_min"":25,""option_monthly_only"":true,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,
AGG,ETF,marketCap,56962248704.0,99.4800033569336,3.91,0.039304381464191816,0.06397698443612165,0.04006456768499706,0.11179833362963576,0.07179638987649117,2026-05-15,29.0,103.0,0.0,0.05,0.05,1.0,,167.0,0.03538396184443915,1.0,0.0005026135737108928,0.006325998427740547,"{""benchmark"":""SPY"",""history_period"":""4y"",""option_dte_max"":56,""option_dte_min"":25,""option_monthly_only"":true,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,
IJH,ETF,marketCap,18401525760.0,71.48999786376953,0.889,0.012435306008738,1.0312979476972863,0.16443103946426185,0.5048918468149073,0.24104645992949403,2026-05-15,29.0,75.0,0.1,0.35,0.22499999999999998,473.0,1.0,3661.0,0.04909780726136104,1.1111111111111112,0.0031472934217840827,0.039612486170730696,"{""benchmark"":""SPY"",""history_period"":""4y"",""option_dte_max"":56,""option_dte_min"":25,""option_monthly_only"":true,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,
IEF,ETF,marketCap,13929860096.0,95.41000366210938,3.66,0.03836075735791543,0.025117553254400776,0.04967613392967181,0.0635969136793142,0.10158203466779192,2026-05-15,29.0,100.0,0.02,0.03,0.025,70.0,1.0,46011.0,0.04810812453320845,0.3999999999999999,0.0002620270311333021,0.0032979264263329404,"{""benchmark"":""SPY"",""history_period"":""4y"",""option_dte_max"":56,""option_dte_min"":25,""option_monthly_only"":true,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,
BIL,ETF,totalAssets,50000146432.0,91.5199966430664,3.616,0.03951049095972568,-0.0014565432595672419,0.0020407918147744807,0.14783356468858333,0.00021882955783925073,2026-05-15,29.0,92.0,0.0,0.05,0.05,12.0,6.0,12.0,0.005244792116914532,1.0,0.0005463286913678883,0.006876205943078594,"{""benchmark"":""SPY"",""history_period"":""4y"",""option_dte_max"":56,""option_dte_min"":25,""option_monthly_only"":true,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,
GLDM,ETF,totalAssets,29616130048.0,94.83999633789062,0.0,0.0,-0.004347308600507521,0.27263973074675807,1.372186028609085,0.19143950037146584,,,,,,,,,,,,,,"{""benchmark"":""SPY"",""history_period"":""4y"",""option_dte_max"":56,""option_dte_min"":25,""option_monthly_only"":true,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,
IWD,ETF,marketCap,68696678400.0,224.94000244140625,3.5789999999999997,0.015910909403196435,0.7498386873228168,0.11582258325375229,0.5541824865561031,0.15713464724243453,2026-05-15,29.0,235.0,0.2,0.45,0.325,227.0,28.0,1263.0,0.044723025915384795,0.7692307692307692,0.0014448297166914897,0.018184925744565303,"{""benchmark"":""SPY"",""history_period"":""4y"",""option_dte_max"":56,""option_dte_min"":25,""option_monthly_only"":true,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,
EMB,ETF,totalAssets,14120442880.0,95.94999694824219,4.839,0.050432518539946146,0.27419499588218393,0.05743220116287847,0.3045896784956401,0.07949958253997169,2026-05-15,29.0,96.0,0.75,1.3,1.025,53.0,7.0,174.0,0.0005211365643376098,0.5365853658536587,0.010682647551858812,0.13445401229063678,"{""benchmark"":""SPY"",""history_period"":""4y"",""option_dte_max"":56,""option_dte_min"":25,""option_monthly_only"":true,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,
VTV,ETF,marketCap,85944770560.0,202.5800018310547,3.972,0.019607068635099145,0.6476915664039781,0.10990774598166056,0.555261324254062,0.14519534756898733,2026-05-15,29.0,215.0,0.0,0.55,0.1,52.0,22.0,1947.0,0.06130910285657509,5.5,0.0004936321408635234,0.00621295625569607,"{""benchmark"":""SPY"",""history_period"":""4y"",""option_dte_max"":56,""option_dte_min"":25,""option_monthly_only"":true,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,
XLC,ETF,totalAssets,24108154880.0,118.83000183105469,1.3969999999999998,0.011756290317879234,0.795809239172995,0.13974434178065145,1.115683446592199,0.1797084043762589,2026-05-15,29.0,125.0,0.1,0.65,0.375,84.0,13.0,1669.0,0.05192289887967383,1.4666666666666668,0.0031557686966390214,0.0397191577335601,"{""benchmark"":""SPY"",""history_period"":""4y"",""option_dte_max"":56,""option_dte_min"":25,""option_monthly_only"":true,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,
KWEB,ETF,totalAssets,6039135744.0,30.100000381469727,2.096,0.0696345506125092,1.1451538292255519,0.2647696208744221,0.17477030813596905,0.3136365152934044,2026-05-15,29.0,32.0,0.51,0.57,0.54,36567.0,29338.0,434840.0,0.06312291011464422,0.111111111111111,0.017940199108184625,0.22579905774094441,"{""benchmark"":""SPY"",""history_period"":""4y"",""option_dte_max"":56,""option_dte_min"":25,""option_monthly_only"":true,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,
IJR,ETF,marketCap,75069374464.0,132.69000244140625,1.598,0.012043107774496055,1.1005378209317802,0.18437749953223692,0.461839454175363,0.28024132004995717,2026-05-15,29.0,140.0,0.45,0.7,0.575,250.0,3.0,1517.0,0.05509079376060555,0.4347826086956521,0.004333408617231058,0.05454117742377022,"{""benchmark"":""SPY"",""history_period"":""4y"",""option_dte_max"":56,""option_dte_min"":25,""option_monthly_only"":true,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,
XLB,ETF,marketCap,3722051328.0,51.75,0.8745,0.01689855072463768,0.7593476919581086,0.16780735940433197,0.3603906900251703,0.2316581620109749,2026-05-15,29.0,54.0,0.0,4.8,0.45,420.0,123.0,8586.0,0.04347826086956519,10.666666666666666,0.008695652173913044,0.10944527736131934,"{""benchmark"":""SPY"",""history_period"":""4y"",""option_dte_max"":56,""option_dte_min"":25,""option_monthly_only"":true,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,
GDXJ,ETF,totalAssets,9021971456.0,129.42999267578125,2.649,0.020466662674050177,0.5966110061429227,0.48941894502397554,2.229941579968273,0.32921445031431995,2026-05-15,29.0,136.0,4.9,6.0,5.45,59.0,27.0,9151.0,0.050761088588457515,0.20183486238532103,0.04210770538828746,0.5299762919560318,"{""benchmark"":""SPY"",""history_period"":""4y"",""option_dte_max"":56,""option_dte_min"":25,""option_monthly_only"":true,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,
VUG,ETF,marketCap,117765603328.0,486.5,1.988,0.004086330935251799,1.250568747353042,0.17385002286291482,1.019928341698368,0.22845426112485034,2026-05-15,29.0,500.0,4.7,5.5,5.1,70.0,15.0,531.0,0.027749229188078095,0.15686274509803919,0.010483042137718395,0.1319417372505936,"{""benchmark"":""SPY"",""history_period"":""4y"",""option_dte_max"":56,""option_dte_min"":25,""option_monthly_only"":true,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,
