ticker,asset_type,size_metric_name,size_metric,price,ttm_dividends,dividend_yield,beta_1y,realized_vol_1y,total_return_3y,max_drawdown_3y,selected_expiration,selected_dte,selected_strike,selected_call_bid,selected_call_ask,selected_call_mid,selected_call_open_interest,selected_call_volume,expiration_total_call_open_interest,selected_call_otm_pct,selected_call_spread_pct,selected_call_yield,annualized_call_yield,metrics_signature,as_of_date,error,status,fail_reasons,score_total,score_dividend,score_call,score_liquidity,score_quality,score_risk_fit,combined_income_score_proxy
XOM,EQUITY,marketCap,605195075584.0,146.34,4.04,0.02760694273609403,-0.062215616441844465,0.23429590477996237,0.2636261553079382,0.20291935869825317,2026-05-15,28,160.0,1.2,1.28,1.24,5644.0,2986.0,63139.0,0.09334426677600116,0.06451612903225812,0.008473418067514008,0.11045705695152189,"{""benchmark"":""SPY"",""history_period"":""4y"",""market_data_source"":""ibkr"",""max_otm_pct"":0.15,""min_otm_pct"":0.05,""option_dte_max"":56,""option_dte_min"":25,""option_monthly_only"":true,""option_target_dte"":35,""preferred_otm_pct"":0.08}",2026-04-17,,PASS,,0.532385,0.126782,0.420475,0.816129,0.742138,1.0,0.1380639996876159
BAC,EQUITY,marketCap,386868674560.0,53.99,1.1,0.02037414335988146,1.0067556239393,0.2183798027260644,0.8904061624649862,0.28009210801758433,2026-05-15,28,57.5,0.26,0.27,0.265,20668.0,877.0,54521.0,0.06501203926653076,0.03773584905660381,0.004908316354880533,0.06398340962612123,"{""benchmark"":""SPY"",""history_period"":""4y"",""market_data_source"":""ibkr"",""max_otm_pct"":0.15,""min_otm_pct"":0.05,""option_dte_max"":56,""option_dte_min"":25,""option_monthly_only"":true,""option_target_dte"":35,""preferred_otm_pct"":0.08}",2026-04-17,,PASS,,0.446826,0.006236,0.033195,1.0,0.902058,1.0,0.08435755298600268
