ticker,asset_type,size_metric_name,size_metric,price,ttm_dividends,dividend_yield,beta_1y,realized_vol_1y,total_return_3y,max_drawdown_3y,selected_expiration,selected_dte,selected_strike,selected_call_bid,selected_call_ask,selected_call_mid,selected_call_open_interest,selected_call_volume,expiration_total_call_open_interest,selected_call_otm_pct,selected_call_spread_pct,selected_call_yield,annualized_call_yield,metrics_signature,as_of_date,error,status,fail_reasons,score_total,score_dividend,score_call,score_liquidity,score_quality,score_risk_fit,combined_income_score_proxy
KRE,ETF,totalAssets,3711147008.0,68.83000183105469,1.573,0.022853406336686956,1.0643426279163746,0.23956001391430445,0.7676932720098895,0.28200977240566405,2026-05-22,36.0,72.0,0.67,1.82,1.245,4.0,,226.0,0.04605547122788356,0.9236947791164657,0.018088042523315487,0.18339265336139313,"{""benchmark"":""SPY"",""history_period"":""4y"",""option_dte_max"":45,""option_dte_min"":25,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,,FAIL,selected_call_spread_pct>0.12;option_liquidity<oi:50|vol:3,0.552286,0.047557,1.0,0.0,0.93598,1.0,0.20624605969808008
XLG,ETF,totalAssets,9465284608.0,59.400001525878906,0.383,0.006447811282178801,1.0810768578331975,0.1490825385546223,0.972060223533916,0.20704467571280893,2026-05-15,29.0,57.0,2.25,3.6,2.925,6.0,1.0,10.0,-0.04040406505432992,0.4615384615384616,0.04924242297747517,0.619775323682015,"{""benchmark"":""SPY"",""history_period"":""4y"",""option_dte_max"":45,""option_dte_min"":25,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,,FAIL,dividend_yield<0.02;selected_call_spread_pct>0.12;option_liquidity<oi:50|vol:3,0.55,0.0,1.0,0.0,1.0,1.0,0.6262231349641938
IVV,ETF,marketCap,438031155200.0,704.739990234375,8.06,0.011436842114379646,0.9944242442829124,0.13207847952827048,0.7905910715623254,0.18754509009161335,2026-05-22,36.0,695.0,19.3,23.6,21.450000000000003,1.0,,17.0,-0.013820686167015706,0.20046620046620048,0.030436757239881318,0.3085948997932412,"{""benchmark"":""SPY"",""history_period"":""4y"",""option_dte_max"":45,""option_dte_min"":25,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,,FAIL,dividend_yield<0.02;selected_call_spread_pct>0.12;option_liquidity<oi:50|vol:3,0.55,0.0,1.0,0.0,1.0,1.0,0.3200317419076208
XLC,ETF,totalAssets,24108154880.0,118.83000183105469,1.3969999999999998,0.011756290317879234,0.7958087263637579,0.13974439174630768,1.115683446592199,0.17970846471890511,2026-05-22,36.0,121.0,0.9,4.9,2.9000000000000004,2.0,1.0,15.0,0.018261366115524202,1.379310344827586,0.024404611254008435,0.24743564188091888,"{""benchmark"":""SPY"",""history_period"":""4y"",""option_dte_max"":45,""option_dte_min"":25,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,,FAIL,dividend_yield<0.02;selected_call_spread_pct>0.12;option_liquidity<oi:50|vol:3,0.55,0.0,1.0,0.0,1.0,1.0,0.2591919321987981
ITOT,ETF,marketCap,48941449216.0,153.58999633789062,1.614,0.01050849689747552,1.0186081134159737,0.13568537348265836,0.7745270955140262,0.19440454276586017,2026-05-15,29.0,154.0,1.5,4.0,2.75,0.0,1.0,477.0,0.002669468532360497,0.9090909090909091,0.01790481193807787,0.22535366749649732,"{""benchmark"":""SPY"",""history_period"":""4y"",""option_dte_max"":45,""option_dte_min"":25,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,,FAIL,dividend_yield<0.02;selected_call_spread_pct>0.12;option_liquidity<oi:50|vol:3,0.55,0.0,1.0,0.0,1.0,1.0,0.23586216439397284
QUAL,ETF,marketCap,24640993280.0,204.32000732421875,1.888,0.009240406873146234,0.9530849485632775,0.13192086235855358,0.7070573810800931,0.1799752001567213,2026-05-15,29.0,205.0,2.0,4.9,3.45,3.0,2.0,18.0,0.0033280767981875847,0.8405797101449276,0.01688527739001828,0.21252159473643698,"{""benchmark"":""SPY"",""history_period"":""4y"",""option_dte_max"":45,""option_dte_min"":25,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,,FAIL,dividend_yield<0.02;selected_call_spread_pct>0.12;option_liquidity<oi:50|vol:3,0.55,0.0,1.0,0.0,1.0,1.0,0.2217620016095832
ACWI,ETF,totalAssets,28206403584.0,148.89999389648438,2.196,0.014748153727438462,0.9472270171736411,0.13060674902242733,0.7190163444934607,0.1654717123897126,2026-05-15,29.0,150.0,1.0,3.7,2.35,1.0,,136.0,0.007387549688419481,1.148936170212766,0.01578240494511857,0.1986406139644234,"{""benchmark"":""SPY"",""history_period"":""4y"",""option_dte_max"":45,""option_dte_min"":25,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,,FAIL,dividend_yield<0.02;selected_call_spread_pct>0.12;option_liquidity<oi:50|vol:3,0.55,0.0,1.0,0.0,1.0,1.0,0.21338876769186185
SPYG,ETF,marketCap,15145337856.0,109.58999633789062,0.5640000000000001,0.005146455140495316,1.2439928394739657,0.17319543122278344,1.0306919894912583,0.2214275330765032,2026-05-15,29.0,111.0,1.5,2.0,1.75,13.0,4.0,596.0,0.012866171267694959,0.2857142857142857,0.015968610808274473,0.20098423948345456,"{""benchmark"":""SPY"",""history_period"":""4y"",""option_dte_max"":45,""option_dte_min"":25,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,,FAIL,dividend_yield<0.02;selected_call_spread_pct>0.12,0.55,0.0,1.0,0.0,1.0,1.0,0.20613069462394987
XLY,ETF,marketCap,14145359872.0,117.62999725341797,0.893,0.0075916009593722245,1.2387484580794237,0.19486219143124292,0.6795941390897511,0.26007402878679287,2026-05-22,36.0,121.0,0.05,4.9,2.475,2.0,1.0,760.0,0.028649178145620624,1.9595959595959598,0.021040551371160423,0.21332781251315427,"{""benchmark"":""SPY"",""history_period"":""4y"",""option_dte_max"":45,""option_dte_min"":25,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,,FAIL,dividend_yield<0.02;selected_call_spread_pct>0.12;option_liquidity<oi:50|vol:3,0.546978,0.0,1.0,0.0,0.979852,1.0,0.2209194134725265
GLD,ETF,marketCap,114552823808.0,440.0799865722656,0.0,0.0,0.0020275359132436253,0.27474599349686385,1.3509801850129168,0.19209514099718206,2026-05-22,36.0,460.0,6.65,7.15,6.9,159.0,7.0,14801.0,0.04526452925725888,0.07246376811594203,0.01567896793885888,0.15896731382454143,"{""benchmark"":""SPY"",""history_period"":""4y"",""option_dte_max"":45,""option_dte_min"":25,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,,FAIL,dividend_yield<0.02,0.54667,0.0,0.859782,0.193675,1.0,1.0,0.15896731382454143
VTWO,ETF,totalAssets,14520372224.0,109.06999969482422,1.258,0.011533877358759145,1.2278313481752288,0.19553141646306182,0.6000903239237518,0.2756641985025977,2026-05-15,29.0,110.0,1.0,3.2,2.1,153.0,110.0,312.0,0.008526637093406952,1.0476190476190477,0.019253690344510497,0.24233093019814936,"{""benchmark"":""SPY"",""history_period"":""4y"",""option_dte_max"":45,""option_dte_min"":25,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,,FAIL,dividend_yield<0.02;selected_call_spread_pct>0.12,0.545214,0.0,1.0,0.014566,0.948672,1.0,0.2538648075569085
EMB,ETF,totalAssets,14120442880.0,95.94999694824219,4.839,0.050432518539946146,0.2741944115099265,0.05743211969295148,0.3045899491550126,0.07949977551916965,2026-05-15,29.0,96.0,0.75,1.3,1.025,53.0,7.0,174.0,0.0005211365643376098,0.5365853658536587,0.010682647551858812,0.13445401229063678,"{""benchmark"":""SPY"",""history_period"":""4y"",""option_dte_max"":45,""option_dte_min"":25,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,,FAIL,selected_call_spread_pct>0.12;realized_vol_1y<0.08,0.5452,0.507209,0.69636,0.000424,0.80459,0.887161,0.18488653083058293
GDX,ETF,totalAssets,28155811840.0,97.66000366210938,0.633,0.006481670860776289,0.4964821413286141,0.444307444513403,1.896860455787631,0.3083563080157382,2026-05-22,36.0,103.0,3.5,3.9,3.7,4.0,,739.0,0.05467946075822705,0.10810810810810807,0.03788654373597515,0.38412745732308134,"{""benchmark"":""SPY"",""history_period"":""4y"",""option_dte_max"":45,""option_dte_min"":25,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,,FAIL,dividend_yield<0.02;option_liquidity<oi:50|vol:3,0.541412,0.0,1.0,0.044595,0.883287,1.0,0.3906091281838576
IXUS,ETF,totalAssets,51986108416.0,92.88999938964844,2.741,0.029508020432880467,0.8149490231577509,0.14326065835164462,0.6366582097841429,0.13746371392364687,2026-05-15,29.0,95.0,0.85,1.45,1.15,10.0,12.0,375.0,0.022715046013733753,0.5217391304347826,0.01238023476753467,0.15582019621207427,"{""benchmark"":""SPY"",""history_period"":""4y"",""option_dte_max"":45,""option_dte_min"":25,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,,FAIL,selected_call_spread_pct>0.12,0.541257,0.158467,0.838801,0.0,1.0,1.0,0.18532821664495475
IWR,ETF,marketCap,35916046336.0,102.72000122070312,1.242,0.01209112135163873,0.9400440064052609,0.1448479422315198,0.5432565692948736,0.21094139176596194,2026-05-15,29.0,106.0,0.0,1.4,1.43,3.0,,583.0,0.03193145191119595,0.979020979020979,0.013921339398424624,0.17521685794568923,"{""benchmark"":""SPY"",""history_period"":""4y"",""option_dte_max"":45,""option_dte_min"":25,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,,FAIL,dividend_yield<0.02;selected_call_spread_pct>0.12;option_liquidity<oi:50|vol:3,0.540434,0.0,0.968112,0.0,1.0,1.0,0.18730797929732795
EEM,ETF,marketCap,46987378688.0,62.45000076293945,1.215,0.01945556421387642,0.9637100410269889,0.1818709017556482,0.7072189522877623,0.17292427106413555,2026-05-22,36.0,65.0,0.71,1.02,0.865,2503.0,2524.0,2609.0,0.04083265341725717,0.35838150289017345,0.013851080695475805,0.14043456816246302,"{""benchmark"":""SPY"",""history_period"":""4y"",""option_dte_max"":45,""option_dte_min"":25,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,,FAIL,dividend_yield<0.02;selected_call_spread_pct>0.12,0.540247,0.0,0.73623,0.346889,1.0,1.0,0.15989013237633945
SCHF,ETF,totalAssets,56551763968.0,26.510000228881836,0.8220000000000001,0.03100716683904273,0.8087541843189309,0.14700051290451605,0.6516135847775921,0.1340809665039271,2026-05-15,29.0,27.0,0.2,0.4,0.30000000000000004,364.0,6.0,374.0,0.01848358230432323,0.6666666666666666,0.011316484247825815,0.14243161208470423,"{""benchmark"":""SPY"",""history_period"":""4y"",""option_dte_max"":45,""option_dte_min"":25,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,,FAIL,selected_call_spread_pct>0.12,0.529607,0.183453,0.749544,0.044404,1.0,1.0,0.17343877892374696
XBI,ETF,totalAssets,7434448896.0,135.4600067138672,0.44099999999999995,0.0032555734397055384,1.0580690343820505,0.25964220162721036,0.7907539678457292,0.32994519335957395,2026-05-22,36.0,141.0,2.4,3.15,2.775,3.0,,98.0,0.04089763038204297,0.2702702702702703,0.020485751236242335,0.2077027555896792,"{""benchmark"":""SPY"",""history_period"":""4y"",""option_dte_max"":45,""option_dte_min"":25,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,,FAIL,dividend_yield<0.02;selected_call_spread_pct>0.12;option_liquidity<oi:50|vol:3,0.526016,0.0,1.0,0.0,0.84011,1.0,0.21095832902938474
ITA,ETF,totalAssets,13488702464.0,229.02999877929688,1.073,0.004684975792337094,0.8797694874511531,0.19787673578905424,1.015251898263661,0.1582456394988374,2026-05-15,29.0,240.0,2.65,3.4,3.025,121.0,18.0,504.0,0.04789766091416814,0.24793388429752067,0.013207876767772329,0.1662370696633414,"{""benchmark"":""SPY"",""history_period"":""4y"",""option_dte_max"":45,""option_dte_min"":25,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,,FAIL,dividend_yield<0.02;selected_call_spread_pct>0.12,0.524482,0.0,0.908247,0.01004,1.0,1.0,0.1709220454556785
EFA,ETF,marketCap,96664584192.0,103.01000213623047,3.247,0.03152121087917124,0.7840900280305051,0.14333459578533966,0.5629790134974337,0.14053481895395037,2026-05-22,36.0,107.0,0.07,2.8,1.4349999999999998,1.0,,46.0,0.038734081943739396,1.902439024390244,0.013930686052236132,0.14124167802961632,"{""benchmark"":""SPY"",""history_period"":""4y"",""option_dte_max"":45,""option_dte_min"":25,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,,FAIL,selected_call_spread_pct>0.12;option_liquidity<oi:50|vol:3,0.520488,0.19202,0.741611,0.0,1.0,1.0,0.17276288890878755
URA,ETF,totalAssets,6505265152.0,55.27000045776367,2.084,0.03770580754006968,1.650105710784119,0.4813762545679256,2.2375631719482527,0.3781013152230228,2026-05-22,36.0,59.0,2.2,2.75,2.475,12.0,11.0,240.0,0.06748687373517792,0.22222222222222215,0.04478016970329772,0.45402116504732404,"{""benchmark"":""SPY"",""history_period"":""4y"",""option_dte_max"":45,""option_dte_min"":25,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,,FAIL,selected_call_spread_pct>0.12;beta_1y>1.25;realized_vol_1y>0.45,0.519656,0.295097,1.0,0.0,0.743797,0.343119,0.49172697258739373
SCHB,ETF,totalAssets,36927254528.0,27.09000015258789,0.29500000000000004,0.010889627107359719,1.008984888028942,0.13447158642028292,0.7767018880651049,0.19343535206862328,2026-05-15,29.0,27.0,0.05,0.65,0.35000000000000003,171.0,3.0,267.0,-0.003322264750127424,1.714285714285714,0.012919896568053904,0.162612491287575,"{""benchmark"":""SPY"",""history_period"":""4y"",""option_dte_max"":45,""option_dte_min"":25,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,,FAIL,dividend_yield<0.02;selected_call_spread_pct>0.12,0.518647,0.0,0.884083,0.017111,1.0,1.0,0.1735021183949347
VEU,ETF,marketCap,37248593920.0,80.51000213623047,2.193,0.027238851593734136,0.8102288728595888,0.14291260449980514,0.6416638469693894,0.13692978583395476,2026-05-15,29.0,83.0,0.05,1.85,0.9500000000000001,1.0,,66.0,0.030927807697187948,1.894736842105263,0.01179977611219673,0.14851442348109678,"{""benchmark"":""SPY"",""history_period"":""4y"",""option_dte_max"":45,""option_dte_min"":25,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,,FAIL,selected_call_spread_pct>0.12;option_liquidity<oi:50|vol:3,0.517191,0.120648,0.790096,0.0,1.0,1.0,0.1757532750748309
SPIB,ETF,totalAssets,10728338432.0,33.61000061035156,1.4849999999999999,0.04418327798371518,0.06481824575407782,0.029256357380432738,0.17690196352919108,0.03506246723949635,2026-05-15,29.0,34.0,0.0,0.0,0.32,0.0,215.0,25.0,0.011603671007620386,0.0,0.009520975727130544,0.11983297035871203,"{""benchmark"":""SPY"",""history_period"":""4y"",""option_dte_max"":45,""option_dte_min"":25,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,,FAIL,realized_vol_1y<0.08,0.516593,0.403055,0.598886,0.3,0.676902,0.746282,0.1640162483424272
SIL,ETF,totalAssets,5131136000.0,97.18000030517578,0.988,0.010166700935350577,0.7631791617418128,0.4782933539929024,2.1539567928483176,0.3290688531694146,2026-05-15,29.0,102.0,3.8,4.8,4.3,198.0,5.0,9490.0,0.049598679560484804,0.23255813953488372,0.044247787471667493,0.5569118078330564,"{""benchmark"":""SPY"",""history_period"":""4y"",""option_dte_max"":45,""option_dte_min"":25,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,,FAIL,dividend_yield<0.02;selected_call_spread_pct>0.12;realized_vol_1y>0.45,0.516319,0.0,1.0,0.020929,0.841862,0.858533,0.5670785087684069
SLV,ETF,marketCap,24324896768.0,71.23999786376953,0.0,0.0,0.7900474878868341,0.5669039102586241,2.0405461773738147,0.4245265025012638,2026-05-22,36.0,75.0,3.35,3.45,3.4000000000000004,300.0,36.0,32904.0,0.05277936901992364,0.029411764705882377,0.04772599806223655,0.4838885914643428,"{""benchmark"":""SPY"",""history_period"":""4y"",""option_dte_max"":45,""option_dte_min"":25,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,,FAIL,dividend_yield<0.02;realized_vol_1y>0.45,0.514713,0.0,1.0,0.335354,0.650947,0.5,0.4838885914643428
XLI,ETF,marketCap,23271505920.0,170.3300018310547,2.047,0.012017847578199166,0.9275924492339814,0.1537940790455271,0.7887535600015192,0.1849071383832166,2026-05-22,36.0,178.0,0.63,4.8,2.715,5.0,,49.0,0.045030224191231705,1.5359116022099448,0.015939646397074125,0.16161030374811267,"{""benchmark"":""SPY"",""history_period"":""4y"",""option_dte_max"":45,""option_dte_min"":25,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,,FAIL,dividend_yield<0.02;selected_call_spread_pct>0.12;option_liquidity<oi:50|vol:3,0.513221,0.0,0.877402,0.0,1.0,1.0,0.17362815132631182
FXI,ETF,marketCap,4819423232.0,37.22999954223633,0.925,0.024845554965710247,0.8277341479757933,0.20113131228647796,0.41077329134770646,0.2871831930448979,2026-05-22,36.0,39.0,0.33,0.86,0.595,8.0,179.0,31.0,0.04754231747318882,0.8907563025210085,0.015981735356321726,0.16203703902937305,"{""benchmark"":""SPY"",""history_period"":""4y"",""option_dte_max"":45,""option_dte_min"":25,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,,FAIL,selected_call_spread_pct>0.12,0.509725,0.080759,0.880247,0.0,0.836407,1.0,0.1868825939950833
IYW,ETF,marketCap,4265464064.0,206.55999755859375,0.271,0.0013119674825863945,1.4414505516899383,0.20924244925213129,1.3029481294171927,0.2647481225645453,2026-05-15,29.0,210.0,2.1,4.6,3.3499999999999996,104.0,1.0,3812.0,0.016653768793884804,0.7462686567164178,0.016218048216473876,0.20412371031079188,"{""benchmark"":""SPY"",""history_period"":""4y"",""option_dte_max"":45,""option_dte_min"":25,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,,FAIL,dividend_yield<0.02;selected_call_spread_pct>0.12;beta_1y>1.25,0.508813,0.0,1.0,0.007636,0.970504,0.617099,0.20543567779337826
GDXJ,ETF,totalAssets,9021971456.0,129.42999267578125,2.649,0.020466662674050177,0.5966105967019676,0.48941894502397554,2.229941887446613,0.32921445031431995,2026-05-22,36.0,136.0,5.5,6.95,6.225,8.0,7.0,124.0,0.050761088588457515,0.23293172690763056,0.048095498356346675,0.4876349138907371,"{""benchmark"":""SPY"",""history_period"":""4y"",""option_dte_max"":45,""option_dte_min"":25,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,,FAIL,selected_call_spread_pct>0.12;realized_vol_1y>0.45,0.508471,0.007778,1.0,0.0,0.841571,0.802905,0.5081015765647873
EWY,ETF,marketCap,11148732416.0,147.47000122070312,2.037,0.013812978796626118,1.4562388369947887,0.3615460880096865,1.5485380428462445,0.2736400416043142,2026-05-22,36.0,155.0,5.4,7.4,6.4,8.0,50.0,2800.0,0.05106122409280722,0.3125,0.043398656994799785,0.4400141611972756,"{""benchmark"":""SPY"",""history_period"":""4y"",""option_dte_max"":45,""option_dte_min"":25,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,,FAIL,dividend_yield<0.02;selected_call_spread_pct>0.12;beta_1y>1.25,0.50166,0.0,1.0,0.0,0.95272,0.587522,0.45382713999390173
XOP,ETF,marketCap,11831310336.0,167.82000732421875,3.252,0.019377904052389414,0.27073635932921075,0.2688366358518726,0.3491020176451336,0.3497716482557699,2026-05-22,36.0,176.0,2.04,5.0,3.52,1.0,,1750.0,0.04874265474186257,0.8409090909090909,0.02097485309483725,0.21266170498932213,"{""benchmark"":""SPY"",""history_period"":""4y"",""option_dte_max"":45,""option_dte_min"":25,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,,FAIL,dividend_yield<0.02;selected_call_spread_pct>0.12;option_liquidity<oi:50|vol:3,0.497434,0.0,1.0,0.0,0.649559,1.0,0.23203960904171156
USO,ETF,marketCap,14987543552.0,125.83999633789062,0.0,0.0,-0.7418928384533969,0.40413227601922974,0.7374015712781685,0.2604932221954058,2026-05-22,36.0,132.0,8.05,9.6,8.825,6.0,5.0,5386.0,0.048951079476903914,0.17563739376770526,0.07012873694230057,0.7110274717761029,"{""benchmark"":""SPY"",""history_period"":""4y"",""option_dte_max"":45,""option_dte_min"":25,""option_target_dte"":35,""target_otm_pct"":0.05}",2026-04-16,,FAIL,dividend_yield<0.02;selected_call_spread_pct>0.12;beta_1y<-0.25,0.496852,0.0,1.0,0.0,0.979014,0.5,0.7110274717761029
